rl	V(current_feedback)	V(voltage_feedback)	V(vout)	-I(Rl)
2.283000000010077e+001	2.191816e-001	1.022850e+000	9.995214e+000	4.378105e-001
2.284000000010077e+001	2.190857e-001	1.022850e+000	9.995214e+000	4.376189e-001
2.285000000010077e+001	2.190315e-001	1.023039e+000	9.997114e+000	4.375105e-001
2.286000000010078e+001	2.188943e-001	1.022850e+000	9.995215e+000	4.372360e-001
2.287000000010078e+001	2.187988e-001	1.022850e+000	9.995215e+000	4.370449e-001
2.288000000010078e+001	2.187033e-001	1.022850e+000	9.995215e+000	4.368538e-001
2.289000000010078e+001	2.186079e-001	1.022850e+000	9.995216e+000	4.366630e-001
2.290000000010078e+001	2.185125e-001	1.022850e+000	9.995216e+000	4.364723e-001
2.291000000010078e+001	2.184173e-001	1.022850e+000	9.995216e+000	4.362818e-001
2.292000000010079e+001	2.183221e-001	1.022850e+000	9.995216e+000	4.360915e-001
2.293000000010079e+001	2.182270e-001	1.022851e+000	9.995217e+000	4.359013e-001
2.294000000010079e+001	2.181320e-001	1.022851e+000	9.995217e+000	4.357113e-001
2.295000000010079e+001	2.180371e-001	1.022851e+000	9.995217e+000	4.355215e-001
2.296000000010079e+001	2.179423e-001	1.022851e+000	9.995218e+000	4.353318e-001
2.297000000010079e+001	2.178476e-001	1.022851e+000	9.995218e+000	4.351423e-001
2.298000000010079e+001	2.177529e-001	1.022851e+000	9.995218e+000	4.349529e-001
2.299000000010080e+001	2.176583e-001	1.022851e+000	9.995218e+000	4.347638e-001
2.300000000010080e+001	2.175638e-001	1.022851e+000	9.995219e+000	4.345748e-001
2.301000000010080e+001	2.174694e-001	1.022851e+000	9.995219e+000	4.343859e-001
2.302000000010080e+001	2.173751e-001	1.022851e+000	9.995219e+000	4.341972e-001
2.303000000010080e+001	2.172808e-001	1.022851e+000	9.995219e+000	4.340087e-001
2.304000000010080e+001	2.172126e-001	1.022970e+000	9.996416e+000	4.338722e-001
2.305000000010081e+001	2.170925e-001	1.022851e+000	9.995220e+000	4.336321e-001
2.306000000010081e+001	2.170002e-001	1.022859e+000	9.995298e+000	4.334475e-001
2.307000000010081e+001	2.169046e-001	1.022851e+000	9.995220e+000	4.332562e-001
2.308000000010081e+001	2.168108e-001	1.022851e+000	9.995221e+000	4.330685e-001
2.309000000010081e+001	2.167170e-001	1.022851e+000	9.995221e+000	4.328809e-001
2.310000000010081e+001	2.166233e-001	1.022851e+000	9.995221e+000	4.326936e-001
2.311000000010082e+001	2.165297e-001	1.022851e+000	9.995221e+000	4.325064e-001
2.312000000010082e+001	2.164362e-001	1.022851e+000	9.995222e+000	4.323193e-001
2.313000000010082e+001	2.163428e-001	1.022851e+000	9.995222e+000	4.321324e-001
2.314000000010082e+001	2.162494e-001	1.022851e+000	9.995222e+000	4.319457e-001
2.315000000010082e+001	2.161561e-001	1.022851e+000	9.995222e+000	4.317591e-001
2.316000000010082e+001	2.160629e-001	1.022851e+000	9.995223e+000	4.315726e-001
2.317000000010082e+001	2.159698e-001	1.022851e+000	9.995223e+000	4.313864e-001
2.318000000010083e+001	2.158768e-001	1.022851e+000	9.995223e+000	4.312003e-001
2.319000000010083e+001	2.157838e-001	1.022851e+000	9.995223e+000	4.310144e-001
2.320000000010083e+001	2.156909e-001	1.022851e+000	9.995224e+000	4.308286e-001
2.321000000010083e+001	2.155981e-001	1.022851e+000	9.995224e+000	4.306430e-001
2.322000000010083e+001	2.155054e-001	1.022851e+000	9.995224e+000	4.304575e-001
2.323000000010083e+001	2.154128e-001	1.022851e+000	9.995224e+000	4.302723e-001
2.324000000010084e+001	2.153202e-001	1.022851e+000	9.995225e+000	4.300871e-001
2.325000000010084e+001	2.152278e-001	1.022851e+000	9.995225e+000	4.299021e-001
2.326000000010084e+001	2.151354e-001	1.022851e+000	9.995226e+000	4.297174e-001
2.327000000010084e+001	2.150430e-001	1.022851e+000	9.995225e+000	4.295327e-001
2.328000000010084e+001	2.149508e-001	1.022851e+000	9.995226e+000	4.293482e-001
2.329000000010084e+001	2.148586e-001	1.022851e+000	9.995226e+000	4.291638e-001
2.330000000010084e+001	2.147665e-001	1.022851e+000	9.995226e+000	4.289797e-001
2.331000000010085e+001	2.146745e-001	1.022851e+000	9.995226e+000	4.287956e-001
2.332000000010085e+001	2.145826e-001	1.022851e+000	9.995227e+000	4.286118e-001
2.333000000010085e+001	2.144908e-001	1.022851e+000	9.995227e+000	4.284281e-001
2.334000000010085e+001	2.143990e-001	1.022851e+000	9.995227e+000	4.282445e-001
2.335000000010085e+001	2.143073e-001	1.022851e+000	9.995227e+000	4.280611e-001
2.336000000010085e+001	2.142157e-001	1.022851e+000	9.995228e+000	4.278779e-001
2.337000000010086e+001	2.141242e-001	1.022851e+000	9.995228e+000	4.276948e-001
2.338000000010086e+001	2.140327e-001	1.022852e+000	9.995228e+000	4.275119e-001
2.339000000010086e+001	2.139411e-001	1.022850e+000	9.995214e+000	4.273285e-001
2.340000000010086e+001	2.138501e-001	1.022852e+000	9.995229e+000	4.271465e-001
2.341000000010086e+001	2.137588e-001	1.022852e+000	9.995229e+000	4.269641e-001
2.342000000010086e+001	2.136677e-001	1.022852e+000	9.995229e+000	4.267818e-001
2.343000000010087e+001	2.135766e-001	1.022852e+000	9.995229e+000	4.265996e-001
2.344000000010087e+001	2.134857e-001	1.022852e+000	9.995230e+000	4.264176e-001
2.345000000010087e+001	2.133947e-001	1.022852e+000	9.995230e+000	4.262358e-001
2.346000000010087e+001	2.133039e-001	1.022852e+000	9.995230e+000	4.260541e-001
2.347000000010087e+001	2.132132e-001	1.022852e+000	9.995230e+000	4.258726e-001
2.348000000010087e+001	2.131225e-001	1.022852e+000	9.995231e+000	4.256912e-001
2.349000000010087e+001	2.130319e-001	1.022852e+000	9.995231e+000	4.255100e-001
2.350000000010088e+001	2.129414e-001	1.022852e+000	9.995231e+000	4.253290e-001
2.351000000010088e+001	2.128509e-001	1.022852e+000	9.995231e+000	4.251481e-001
2.352000000010088e+001	2.127605e-001	1.022852e+000	9.995230e+000	4.249673e-001
2.353000000010088e+001	2.126703e-001	1.022852e+000	9.995232e+000	4.247867e-001
2.354000000010088e+001	2.125801e-001	1.022852e+000	9.995232e+000	4.246063e-001
2.355000000010088e+001	2.124899e-001	1.022852e+000	9.995232e+000	4.244260e-001
2.356000000010089e+001	2.123999e-001	1.022852e+000	9.995233e+000	4.242458e-001
2.357000000010089e+001	2.123099e-001	1.022852e+000	9.995233e+000	4.240659e-001
2.358000000010089e+001	2.122200e-001	1.022852e+000	9.995233e+000	4.238860e-001
2.359000000010089e+001	2.121301e-001	1.022852e+000	9.995233e+000	4.237064e-001
2.360000000010089e+001	2.120404e-001	1.022852e+000	9.995234e+000	4.235268e-001
2.361000000010089e+001	2.119507e-001	1.022852e+000	9.995234e+000	4.233474e-001
2.362000000010090e+001	2.118611e-001	1.022852e+000	9.995234e+000	4.231682e-001
2.363000000010090e+001	2.117716e-001	1.022852e+000	9.995234e+000	4.229892e-001
2.364000000010090e+001	2.116821e-001	1.022852e+000	9.995234e+000	4.228102e-001
2.365000000010090e+001	2.115927e-001	1.022852e+000	9.995234e+000	4.226315e-001
2.366000000010090e+001	2.115034e-001	1.022852e+000	9.995234e+000	4.224529e-001
2.367000000010090e+001	2.114142e-001	1.022852e+000	9.995234e+000	4.222744e-001
2.368000000010090e+001	2.113251e-001	1.022852e+000	9.995235e+000	4.220961e-001
2.369000000010091e+001	2.112360e-001	1.022852e+000	9.995235e+000	4.219179e-001
2.370000000010091e+001	2.111470e-001	1.022852e+000	9.995235e+000	4.217399e-001
2.371000000010091e+001	2.110581e-001	1.022852e+000	9.995235e+000	4.215620e-001
2.372000000010091e+001	2.109692e-001	1.022852e+000	9.995235e+000	4.213843e-001
2.373000000010091e+001	2.108805e-001	1.022852e+000	9.995236e+000	4.212067e-001
2.374000000010091e+001	2.107918e-001	1.022852e+000	9.995236e+000	4.210293e-001
2.375000000010092e+001	2.107031e-001	1.022852e+000	9.995236e+000	4.208521e-001
2.376000000010092e+001	2.106146e-001	1.022852e+000	9.995236e+000	4.206749e-001
2.377000000010092e+001	2.105261e-001	1.022852e+000	9.995237e+000	4.204980e-001
2.378000000010092e+001	2.104377e-001	1.022852e+000	9.995237e+000	4.203212e-001
2.379000000010092e+001	2.103494e-001	1.022853e+000	9.995237e+000	4.201445e-001
2.380000000010092e+001	2.102611e-001	1.022853e+000	9.995237e+000	4.199680e-001
2.381000000010092e+001	2.101730e-001	1.022853e+000	9.995238e+000	4.197916e-001
2.382000000010093e+001	2.100848e-001	1.022853e+000	9.995238e+000	4.196154e-001
2.383000000010093e+001	2.099968e-001	1.022853e+000	9.995238e+000	4.194393e-001
2.384000000010093e+001	2.099089e-001	1.022853e+000	9.995238e+000	4.192634e-001
2.385000000010093e+001	2.098210e-001	1.022853e+000	9.995239e+000	4.190876e-001
2.386000000010093e+001	2.097342e-001	1.022857e+000	9.995282e+000	4.189138e-001
2.387000000010093e+001	2.096454e-001	1.022853e+000	9.995239e+000	4.187365e-001
2.388000000010094e+001	2.095578e-001	1.022853e+000	9.995239e+000	4.185611e-001
2.389000000010094e+001	2.094702e-001	1.022853e+000	9.995240e+000	4.183859e-001
2.390000000010094e+001	2.093827e-001	1.022853e+000	9.995240e+000	4.182109e-001
2.391000000010094e+001	2.092952e-001	1.022853e+000	9.995240e+000	4.180360e-001
2.392000000010094e+001	2.092079e-001	1.022853e+000	9.995240e+000	4.178612e-001
2.393000000010094e+001	2.091218e-001	1.022859e+000	9.995300e+000	4.176891e-001
2.394000000010095e+001	2.090333e-001	1.022853e+000	9.995241e+000	4.175121e-001
2.395000000010095e+001	2.089458e-001	1.022851e+000	9.995220e+000	4.173369e-001
2.396000000010095e+001	2.088591e-001	1.022853e+000	9.995241e+000	4.171637e-001
2.397000000010095e+001	2.087721e-001	1.022853e+000	9.995241e+000	4.169896e-001
2.398000000010095e+001	2.086852e-001	1.022853e+000	9.995242e+000	4.168158e-001
2.399000000010095e+001	2.085983e-001	1.022853e+000	9.995242e+000	4.166420e-001
2.400000000010095e+001	2.085115e-001	1.022853e+000	9.995242e+000	4.164684e-001
2.401000000010096e+001	2.084248e-001	1.022853e+000	9.995242e+000	4.162950e-001
2.402000000010096e+001	2.083382e-001	1.022853e+000	9.995243e+000	4.161217e-001
2.403000000010096e+001	2.082516e-001	1.022853e+000	9.995243e+000	4.159485e-001
2.404000000010096e+001	2.081651e-001	1.022853e+000	9.995243e+000	4.157755e-001
2.405000000010096e+001	2.080787e-001	1.022853e+000	9.995243e+000	4.156026e-001
2.406000000010096e+001	2.079923e-001	1.022853e+000	9.995244e+000	4.154299e-001
2.407000000010097e+001	2.079060e-001	1.022853e+000	9.995244e+000	4.152573e-001
2.408000000010097e+001	2.078198e-001	1.022853e+000	9.995244e+000	4.150849e-001
2.409000000010097e+001	2.077337e-001	1.022853e+000	9.995244e+000	4.149126e-001
2.410000000010097e+001	2.076476e-001	1.022853e+000	9.995245e+000	4.147404e-001
2.411000000010097e+001	2.075616e-001	1.022853e+000	9.995245e+000	4.145684e-001
2.412000000010097e+001	2.074757e-001	1.022853e+000	9.995245e+000	4.143966e-001
2.413000000010097e+001	2.073898e-001	1.022853e+000	9.995246e+000	4.142249e-001
2.414000000010098e+001	2.073021e-001	1.022844e+000	9.995152e+000	4.140494e-001
2.415000000010098e+001	2.072183e-001	1.022853e+000	9.995246e+000	4.138818e-001
2.416000000010098e+001	2.071327e-001	1.022853e+000	9.995246e+000	4.137105e-001
2.417000000010098e+001	2.070471e-001	1.022853e+000	9.995246e+000	4.135394e-001
2.418000000010098e+001	2.069616e-001	1.022853e+000	9.995246e+000	4.133683e-001
2.419000000010098e+001	2.068762e-001	1.022853e+000	9.995247e+000	4.131975e-001
2.420000000010099e+001	2.067908e-001	1.022853e+000	9.995247e+000	4.130267e-001
2.421000000010099e+001	2.067055e-001	1.022853e+000	9.995247e+000	4.128561e-001
2.422000000010099e+001	2.066203e-001	1.022853e+000	9.995247e+000	4.126857e-001
2.423000000010099e+001	2.065352e-001	1.022853e+000	9.995248e+000	4.125154e-001
2.424000000010099e+001	2.064501e-001	1.022853e+000	9.995248e+000	4.123452e-001
2.425000000010099e+001	2.063651e-001	1.022853e+000	9.995248e+000	4.121752e-001
2.426000000010100e+001	2.062802e-001	1.022853e+000	9.995248e+000	4.120053e-001
2.427000000010100e+001	2.061953e-001	1.022854e+000	9.995248e+000	4.118355e-001
2.428000000010100e+001	2.061105e-001	1.022854e+000	9.995249e+000	4.116659e-001
2.429000000010100e+001	2.060258e-001	1.022854e+000	9.995249e+000	4.114965e-001
2.430000000010100e+001	2.059411e-001	1.022854e+000	9.995249e+000	4.113271e-001
2.431000000010100e+001	2.058565e-001	1.022854e+000	9.995249e+000	4.111579e-001
2.432000000010100e+001	2.057720e-001	1.022854e+000	9.995250e+000	4.109889e-001
2.433000000010101e+001	2.056876e-001	1.022854e+000	9.995250e+000	4.108199e-001
2.434000000010101e+001	2.056032e-001	1.022854e+000	9.995250e+000	4.106512e-001
2.435000000010101e+001	2.055189e-001	1.022854e+000	9.995250e+000	4.104826e-001
2.436000000010101e+001	2.054346e-001	1.022854e+000	9.995251e+000	4.103141e-001
2.437000000010101e+001	2.053505e-001	1.022854e+000	9.995251e+000	4.101457e-001
2.438000000010101e+001	2.052664e-001	1.022854e+000	9.995251e+000	4.099775e-001
2.439000000010102e+001	2.051823e-001	1.022854e+000	9.995251e+000	4.098094e-001
2.440000000010102e+001	2.050983e-001	1.022854e+000	9.995251e+000	4.096414e-001
2.441000000010102e+001	2.050145e-001	1.022854e+000	9.995252e+000	4.094736e-001
2.442000000010102e+001	2.049306e-001	1.022854e+000	9.995252e+000	4.093060e-001
2.443000000010102e+001	2.048469e-001	1.022854e+000	9.995252e+000	4.091384e-001
2.444000000010102e+001	2.047632e-001	1.022854e+000	9.995252e+000	4.089710e-001
2.445000000010102e+001	2.046796e-001	1.022854e+000	9.995253e+000	4.088038e-001
2.446000000010103e+001	2.045960e-001	1.022854e+000	9.995253e+000	4.086367e-001
2.447000000010103e+001	2.045125e-001	1.022854e+000	9.995253e+000	4.084697e-001
2.448000000010103e+001	2.044291e-001	1.022854e+000	9.995253e+000	4.083028e-001
2.449000000010103e+001	2.043457e-001	1.022854e+000	9.995254e+000	4.081361e-001
2.450000000010103e+001	2.042625e-001	1.022854e+000	9.995254e+000	4.079695e-001
2.451000000010103e+001	2.041793e-001	1.022854e+000	9.995254e+000	4.078031e-001
2.452000000010104e+001	2.040961e-001	1.022854e+000	9.995254e+000	4.076368e-001
2.453000000010104e+001	2.040130e-001	1.022854e+000	9.995254e+000	4.074706e-001
2.454000000010104e+001	2.039300e-001	1.022854e+000	9.995255e+000	4.073046e-001
2.455000000010104e+001	2.038471e-001	1.022854e+000	9.995255e+000	4.071387e-001
2.456000000010104e+001	2.037642e-001	1.022854e+000	9.995253e+000	4.069728e-001
2.457000000010104e+001	2.036814e-001	1.022854e+000	9.995255e+000	4.068073e-001
2.458000000010105e+001	2.035987e-001	1.022854e+000	9.995255e+000	4.066418e-001
2.459000000010105e+001	2.035160e-001	1.022854e+000	9.995255e+000	4.064764e-001
2.460000000010105e+001	2.034334e-001	1.022854e+000	9.995255e+000	4.063112e-001
2.461000000010105e+001	2.033509e-001	1.022854e+000	9.995255e+000	4.061461e-001
2.462000000010105e+001	2.032684e-001	1.022854e+000	9.995255e+000	4.059812e-001
2.463000000010105e+001	2.031860e-001	1.022854e+000	9.995256e+000	4.058163e-001
2.464000000010105e+001	2.031036e-001	1.022854e+000	9.995256e+000	4.056516e-001
2.465000000010106e+001	2.030214e-001	1.022854e+000	9.995256e+000	4.054871e-001
2.466000000010106e+001	2.029392e-001	1.022854e+000	9.995256e+000	4.053227e-001
2.467000000010106e+001	2.028570e-001	1.022854e+000	9.995257e+000	4.051584e-001
2.468000000010106e+001	2.027750e-001	1.022854e+000	9.995257e+000	4.049942e-001
2.469000000010106e+001	2.026930e-001	1.022854e+000	9.995257e+000	4.048302e-001
2.470000000010106e+001	2.026110e-001	1.022854e+000	9.995257e+000	4.046663e-001
2.471000000010107e+001	2.025291e-001	1.022855e+000	9.995257e+000	4.045025e-001
2.472000000010107e+001	2.024473e-001	1.022855e+000	9.995258e+000	4.043389e-001
2.473000000010107e+001	2.024016e-001	1.023032e+000	9.997043e+000	4.042476e-001
2.474000000010107e+001	2.022839e-001	1.022855e+000	9.995258e+000	4.040121e-001
2.475000000010107e+001	2.021420e-001	1.022557e+000	9.992269e+000	4.037280e-001
2.476000000010107e+001	2.021208e-001	1.022855e+000	9.995259e+000	4.036857e-001
2.477000000010107e+001	2.020393e-001	1.022855e+000	9.995259e+000	4.035228e-001
2.478000000010108e+001	2.019579e-001	1.022855e+000	9.995259e+000	4.033599e-001
2.479000000010108e+001	2.018766e-001	1.022855e+000	9.995259e+000	4.031972e-001
2.480000000010108e+001	2.017953e-001	1.022855e+000	9.995259e+000	4.030347e-001
2.481000000010108e+001	2.017141e-001	1.022855e+000	9.995260e+000	4.028722e-001
2.482000000010108e+001	2.016329e-001	1.022855e+000	9.995260e+000	4.027099e-001
2.483000000010108e+001	2.015518e-001	1.022855e+000	9.995260e+000	4.025477e-001
2.484000000010109e+001	2.014708e-001	1.022855e+000	9.995260e+000	4.023857e-001
2.485000000010109e+001	2.013899e-001	1.022855e+000	9.995261e+000	4.022238e-001
2.486000000010109e+001	2.013090e-001	1.022855e+000	9.995261e+000	4.020620e-001
2.487000000010109e+001	2.012282e-001	1.022855e+000	9.995261e+000	4.019003e-001
2.488000000010109e+001	2.011474e-001	1.022855e+000	9.995261e+000	4.017388e-001
2.489000000010109e+001	2.010667e-001	1.022855e+000	9.995261e+000	4.015774e-001
2.490000000010110e+001	2.009861e-001	1.022855e+000	9.995262e+000	4.014161e-001
2.491000000010110e+001	2.009055e-001	1.022855e+000	9.995262e+000	4.012550e-001
2.492000000010110e+001	2.008250e-001	1.022855e+000	9.995262e+000	4.010940e-001
2.493000000010110e+001	2.007446e-001	1.022855e+000	9.995262e+000	4.009331e-001
2.494000000010110e+001	2.006642e-001	1.022855e+000	9.995263e+000	4.007724e-001
2.495000000010110e+001	2.005839e-001	1.022855e+000	9.995263e+000	4.006117e-001
2.496000000010110e+001	2.005037e-001	1.022855e+000	9.995263e+000	4.004512e-001
2.497000000010111e+001	2.004235e-001	1.022855e+000	9.995263e+000	4.002909e-001
2.498000000010111e+001	2.003434e-001	1.022855e+000	9.995263e+000	4.001307e-001
2.499000000010111e+001	2.002634e-001	1.022855e+000	9.995264e+000	3.999705e-001
2.500000000010111e+001	2.001834e-001	1.022855e+000	9.995264e+000	3.998106e-001
2.501000000010111e+001	2.001035e-001	1.022855e+000	9.995264e+000	3.996507e-001
2.502000000010111e+001	2.000236e-001	1.022855e+000	9.995264e+000	3.994910e-001
2.503000000010112e+001	1.999438e-001	1.022855e+000	9.995265e+000	3.993314e-001
2.504000000010112e+001	1.998641e-001	1.022855e+000	9.995265e+000	3.991719e-001
2.505000000010112e+001	1.997844e-001	1.022855e+000	9.995265e+000	3.990126e-001
2.506000000010112e+001	1.997048e-001	1.022855e+000	9.995265e+000	3.988534e-001
2.507000000010112e+001	1.996253e-001	1.022855e+000	9.995265e+000	3.986943e-001
2.508000000010112e+001	1.995458e-001	1.022855e+000	9.995266e+000	3.985353e-001
2.509000000010112e+001	1.994664e-001	1.022855e+000	9.995266e+000	3.983765e-001
2.510000000010113e+001	1.993871e-001	1.022855e+000	9.995266e+000	3.982178e-001
2.511000000010113e+001	1.993078e-001	1.022855e+000	9.995266e+000	3.980592e-001
2.512000000010113e+001	1.992286e-001	1.022855e+000	9.995266e+000	3.979007e-001
2.513000000010113e+001	1.991494e-001	1.022855e+000	9.995267e+000	3.977424e-001
2.514000000010113e+001	1.990703e-001	1.022855e+000	9.995267e+000	3.975842e-001
2.515000000010113e+001	1.989913e-001	1.022855e+000	9.995267e+000	3.974261e-001
2.516000000010114e+001	1.989123e-001	1.022855e+000	9.995267e+000	3.972682e-001
2.517000000010114e+001	1.988334e-001	1.022856e+000	9.995268e+000	3.971103e-001
2.518000000010114e+001	1.987545e-001	1.022856e+000	9.995268e+000	3.969527e-001
2.519000000010114e+001	1.986758e-001	1.022856e+000	9.995268e+000	3.967951e-001
2.520000000010114e+001	1.985971e-001	1.022856e+000	9.995268e+000	3.966376e-001
2.521000000010114e+001	1.985184e-001	1.022856e+000	9.995268e+000	3.964803e-001
2.522000000010115e+001	1.984398e-001	1.022856e+000	9.995269e+000	3.963231e-001
2.523000000010115e+001	1.983613e-001	1.022856e+000	9.995269e+000	3.961660e-001
2.524000000010115e+001	1.982715e-001	1.022798e+000	9.994696e+000	3.959863e-001
2.525000000010115e+001	1.982044e-001	1.022856e+000	9.995269e+000	3.958522e-001
2.526000000010115e+001	1.981261e-001	1.022856e+000	9.995269e+000	3.956955e-001
2.527000000010115e+001	1.980478e-001	1.022856e+000	9.995270e+000	3.955390e-001
2.528000000010115e+001	1.979696e-001	1.022856e+000	9.995270e+000	3.953825e-001
