Freq.	V(Vout,N004)/-I(V3)-V(n004)/I(Rl)
1.00693166885153e+004	(-2.30279551887215e+001dB,3.92423668099164e+001°)
1.00925288607641e+004	(-2.30198747980381e+001dB,3.93066623416820e+001°)
1.01157945425962e+004	(-2.30117722202956e+001dB,3.93709853096645e+001°)
1.01391138573640e+004	(-2.30036474361009e+001dB,3.94353353928631e+001°)
1.01624869287042e+004	(-2.29955004262674e+001dB,3.94997122695476e+001°)
1.01859138805384e+004	(-2.29873311718226e+001dB,3.95641156172815e+001°)
1.02093948370740e+004	(-2.29791396540054e+001dB,3.96285451129236e+001°)
1.02329299228048e+004	(-2.29709258542672e+001dB,3.96930004326370e+001°)
1.02565192625113e+004	(-2.29626897542707e+001dB,3.97574812518885e+001°)
1.02801629812619e+004	(-2.29544313358962e+001dB,3.98219872454722e+001°)
1.03038612044134e+004	(-2.29461505812370e+001dB,3.98865180874990e+001°)
1.03276140576112e+004	(-2.29378474726006e+001dB,3.99510734514129e+001°)
1.03514216667906e+004	(-2.29295219925145e+001dB,4.00156530100093e+001°)
1.03752841581773e+004	(-2.29211741237203e+001dB,4.00802564354228e+001°)
1.03992016582878e+004	(-2.29128038491770e+001dB,4.01448833991371e+001°)
1.04231742939302e+004	(-2.29044111520629e+001dB,4.02095335720124e+001°)
1.04472021922052e+004	(-2.28959960157771e+001dB,4.02742066242798e+001°)
1.04712854805061e+004	(-2.28875584239372e+001dB,4.03389022255481e+001°)
1.04954242865204e+004	(-2.28790983603784e+001dB,4.04036200448017e+001°)
1.05196187382294e+004	(-2.28706158091621e+001dB,4.04683597504359e+001°)
1.05438689639097e+004	(-2.28621107545657e+001dB,4.05331210102377e+001°)
1.05681750921337e+004	(-2.28535831810961e+001dB,4.05979034914218e+001°)
1.05925372517700e+004	(-2.28450330734755e+001dB,4.06627068605990e+001°)
1.06169555719844e+004	(-2.28364604166545e+001dB,4.07275307838198e+001°)
1.06414301822403e+004	(-2.28278651958090e+001dB,4.07923749265833e+001°)
1.06659612122997e+004	(-2.28192473963354e+001dB,4.08572389538040e+001°)
1.06905487922237e+004	(-2.28106070038592e+001dB,4.09221225298669e+001°)
1.07151930523731e+004	(-2.28019440042290e+001dB,4.09870253186118e+001°)
1.07398941234095e+004	(-2.27932583835230e+001dB,4.10519469833448e+001°)
1.07646521362954e+004	(-2.27845501280456e+001dB,4.11168871868569e+001°)
1.07894672222953e+004	(-2.27758192243278e+001dB,4.11818455914105e+001°)
1.08143395129764e+004	(-2.27670656591309e+001dB,4.12468218587783e+001°)
1.08392691402091e+004	(-2.27582894194425e+001dB,4.13118156502110e+001°)
1.08642562361677e+004	(-2.27494904924826e+001dB,4.13768266264910e+001°)
1.08893009333314e+004	(-2.27406688656988e+001dB,4.14418544479048e+001°)
1.09144033644846e+004	(-2.27318245267702e+001dB,4.15068987742738e+001°)
1.09395636627179e+004	(-2.27229574636072e+001dB,4.15719592649485e+001°)
1.09647819614289e+004	(-2.27140676643512e+001dB,4.16370355788295e+001°)
1.09900583943222e+004	(-2.27051551173765e+001dB,4.17021273743661e+001°)
1.10153930954111e+004	(-2.26962198112880e+001dB,4.17672343095647e+001°)
1.10407861990177e+004	(-2.26872617349241e+001dB,4.18323560420045e+001°)
1.10662378397736e+004	(-2.26782808773593e+001dB,4.18974922288489e+001°)
1.10917481526210e+004	(-2.26692772278982e+001dB,4.19626425268374e+001°)
1.11173172728129e+004	(-2.26602507760813e+001dB,4.20278065923066e+001°)
1.11429453359143e+004	(-2.26512015116852e+001dB,4.20929840812071e+001°)
1.11686324778026e+004	(-2.26421294247189e+001dB,4.21581746490850e+001°)
1.11943788346685e+004	(-2.26330345054290e+001dB,4.22233779511247e+001°)
1.12201845430166e+004	(-2.26239167442983e+001dB,4.22885936421356e+001°)
1.12460497396662e+004	(-2.26147761320449e+001dB,4.23538213765592e+001°)
1.12719745617520e+004	(-2.26056126596230e+001dB,4.24190608084893e+001°)
1.12979591467249e+004	(-2.25964263182284e+001dB,4.24843115916903e+001°)
1.13240036323525e+004	(-2.25872170992862e+001dB,4.25495733795573e+001°)
1.13501081567200e+004	(-2.25779849944685e+001dB,4.26148458252016e+001°)
1.13762728582312e+004	(-2.25687299956807e+001dB,4.26801285813892e+001°)
1.14024978756086e+004	(-2.25594520950655e+001dB,4.27454213005860e+001°)
1.14287833478946e+004	(-2.25501512850091e+001dB,4.28107236349637e+001°)
1.14551294144522e+004	(-2.25408275581327e+001dB,4.28760352363979e+001°)
1.14815362149657e+004	(-2.25314809072999e+001dB,4.29413557564914e+001°)
1.15080038894412e+004	(-2.25221113256130e+001dB,4.30066848465666e+001°)
1.15345325782078e+004	(-2.25127188064140e+001dB,4.30720221576867e+001°)
1.15611224219178e+004	(-2.25033033432859e+001dB,4.31373673406606e+001°)
1.15877735615481e+004	(-2.24938649300537e+001dB,4.32027200460558e+001°)
1.16144861384002e+004	(-2.24844035607808e+001dB,4.32680799241982e+001°)
1.16412602941017e+004	(-2.24749192297728e+001dB,4.33334466251935e+001°)
1.16680961706064e+004	(-2.24654119315780e+001dB,4.33988197989265e+001°)
1.16949939101955e+004	(-2.24558816609859e+001dB,4.34641990950761e+001°)
1.17219536554781e+004	(-2.24463284130253e+001dB,4.35295841631123e+001°)
1.17489755493921e+004	(-2.24367521829711e+001dB,4.35949746523298e+001°)
1.17760597352048e+004	(-2.24271529663382e+001dB,4.36603702118334e+001°)
1.18032063565141e+004	(-2.24175307588828e+001dB,4.37257704905512e+001°)
1.18304155572484e+004	(-2.24078855566078e+001dB,4.37911751372638e+001°)
1.18576874816683e+004	(-2.23982173557558e+001dB,4.38565838005904e+001°)
1.18850222743669e+004	(-2.23885261528127e+001dB,4.39219961289992e+001°)
1.19124200802705e+004	(-2.23788119445087e+001dB,4.39874117708321e+001°)
1.19398810446394e+004	(-2.23690747278161e+001dB,4.40528303743042e+001°)
1.19674053130691e+004	(-2.23593144999515e+001dB,4.41182515875089e+001°)
1.19949930314905e+004	(-2.23495312583747e+001dB,4.41836750584374e+001°)
1.20226443461708e+004	(-2.23397250007893e+001dB,4.42491004349806e+001°)
1.20503594037147e+004	(-2.23298957251425e+001dB,4.43145273649424e+001°)
1.20781383510645e+004	(-2.23200434296249e+001dB,4.43799554960396e+001°)
1.21059813355015e+004	(-2.23101681126715e+001dB,4.44453844759296e+001°)
1.21338885046464e+004	(-2.23002697729627e+001dB,4.45108139522028e+001°)
1.21618600064603e+004	(-2.22903484094197e+001dB,4.45762435723934e+001°)
1.21898959892453e+004	(-2.22804040212102e+001dB,4.46416729839990e+001°)
1.22179966016454e+004	(-2.22704366077460e+001dB,4.47071018344815e+001°)
1.22461619926471e+004	(-2.22604461686812e+001dB,4.47725297712786e+001°)
1.22743923115807e+004	(-2.22504327039167e+001dB,4.48379564418143e+001°)
1.23026877081204e+004	(-2.22403962135955e+001dB,4.49033814935060e+001°)
1.23310483322857e+004	(-2.22303366981053e+001dB,4.49688045737735e+001°)
1.23594743344417e+004	(-2.22202541580783e+001dB,4.50342253300493e+001°)
1.23879658653003e+004	(-2.22101485943913e+001dB,4.50996434097946e+001°)
1.24165230759207e+004	(-2.22000200081628e+001dB,4.51650584604843e+001°)
1.24451461177104e+004	(-2.21898684007583e+001dB,4.52304701296545e+001°)
1.24738351424260e+004	(-2.21796937737850e+001dB,4.52958780648797e+001°)
1.25025903021738e+004	(-2.21694961290951e+001dB,4.53612819137932e+001°)
1.25314117494107e+004	(-2.21592754687863e+001dB,4.54266813241043e+001°)
1.25602996369453e+004	(-2.21490317951965e+001dB,4.54920759435938e+001°)
1.25892541179382e+004	(-2.21387651109091e+001dB,4.55574654201254e+001°)
1.26182753459032e+004	(-2.21284754187508e+001dB,4.56228494016636e+001°)
1.26473634747080e+004	(-2.21181627217916e+001dB,4.56882275362788e+001°)
1.26765186585750e+004	(-2.21078270233453e+001dB,4.57535994721605e+001°)
1.27057410520819e+004	(-2.20974683269694e+001dB,4.58189648576095e+001°)
1.27350308101631e+004	(-2.20870866364634e+001dB,4.58843233410697e+001°)
1.27643880881099e+004	(-2.20766819558685e+001dB,4.59496745711198e+001°)
1.27938130415717e+004	(-2.20662542894696e+001dB,4.60150181964920e+001°)
1.28233058265567e+004	(-2.20558036417952e+001dB,4.60803538660795e+001°)
1.28528665994326e+004	(-2.20453300176151e+001dB,4.61456812289474e+001°)
1.28824955169278e+004	(-2.20348334219409e+001dB,4.62109999343378e+001°)
1.29121927361318e+004	(-2.20243138600258e+001dB,4.62763096316742e+001°)
1.29419584144963e+004	(-2.20137713373664e+001dB,4.63416099705881e+001°)
1.29717927098360e+004	(-2.20032058596995e+001dB,4.64069006009081e+001°)
1.30016957803293e+004	(-2.19926174330017e+001dB,4.64721811726779e+001°)
1.30316677845194e+004	(-2.19820060634930e+001dB,4.65374513361703e+001°)
1.30617088813148e+004	(-2.19713717576332e+001dB,4.66027107418936e+001°)
1.30918192299904e+004	(-2.19607145221219e+001dB,4.66679590405861e+001°)
1.31219989901884e+004	(-2.19500343638998e+001dB,4.67331958832557e+001°)
1.31522483219187e+004	(-2.19393312901444e+001dB,4.67984209211425e+001°)
1.31825673855604e+004	(-2.19286053082783e+001dB,4.68636338057897e+001°)
1.32129563418621e+004	(-2.19178564259567e+001dB,4.69288341889868e+001°)
1.32434153519430e+004	(-2.19070846510806e+001dB,4.69940217228377e+001°)
1.32739445772937e+004	(-2.18962899917839e+001dB,4.70591960597257e+001°)
1.33045441797772e+004	(-2.18854724564417e+001dB,4.71243568523466e+001°)
1.33352143216295e+004	(-2.18746320536647e+001dB,4.71895037536998e+001°)
1.33659551654607e+004	(-2.18637687923042e+001dB,4.72546364171220e+001°)
1.33967668742556e+004	(-2.18528826814449e+001dB,4.73197544962652e+001°)
1.34276496113749e+004	(-2.18419737304126e+001dB,4.73848576451475e+001°)
1.34586035405557e+004	(-2.18310419487646e+001dB,4.74499455181019e+001°)
1.34896288259128e+004	(-2.18200873462975e+001dB,4.75150177698441e+001°)
1.35207256319390e+004	(-2.18091099330429e+001dB,4.75800740554503e+001°)
1.35518941235066e+004	(-2.17981097192664e+001dB,4.76451140303768e+001°)
1.35831344658678e+004	(-2.17870867154710e+001dB,4.77101373504555e+001°)
1.36144468246557e+004	(-2.17760409323888e+001dB,4.77751436719097e+001°)
1.36458313658855e+004	(-2.17649723809909e+001dB,4.78401326513734e+001°)
1.36772882559547e+004	(-2.17538810724788e+001dB,4.79051039458889e+001°)
1.37088176616447e+004	(-2.17427670182880e+001dB,4.79700572129136e+001°)
1.37404197501213e+004	(-2.17316302300863e+001dB,4.80349921103379e+001°)
1.37720946889356e+004	(-2.17204707197732e+001dB,4.80999082964806e+001°)
1.38038426460250e+004	(-2.17092884994807e+001dB,4.81648054301167e+001°)
1.38356637897140e+004	(-2.16980835815680e+001dB,4.82296831704579e+001°)
1.38675582887150e+004	(-2.16868559786295e+001dB,4.82945411771939e+001°)
1.38995263121297e+004	(-2.16756057034869e+001dB,4.83593791104725e+001°)
1.39315680294492e+004	(-2.16643327691915e+001dB,4.84241966309250e+001°)
1.39636836105555e+004	(-2.16530371890237e+001dB,4.84889933996740e+001°)
1.39958732257223e+004	(-2.16417189764922e+001dB,4.85537690783294e+001°)
1.40281370456157e+004	(-2.16303781453328e+001dB,4.86185233290085e+001°)
1.40604752412952e+004	(-2.16190147095095e+001dB,4.86832558143429e+001°)
1.40928879842148e+004	(-2.16076286832115e+001dB,4.87479661974724e+001°)
1.41253754462236e+004	(-2.15962200808552e+001dB,4.88126541420827e+001°)
1.41579377995669e+004	(-2.15847889170826e+001dB,4.88773193123896e+001°)
1.41905752168870e+004	(-2.15733352067579e+001dB,4.89419613731404e+001°)
1.42232878712242e+004	(-2.15618589649721e+001dB,4.90065799896517e+001°)
1.42560759360179e+004	(-2.15503602070397e+001dB,4.90711748277966e+001°)
1.42889395851070e+004	(-2.15388389484965e+001dB,4.91357455540135e+001°)
1.43218789927314e+004	(-2.15272952051012e+001dB,4.92002918353222e+001°)
1.43548943335326e+004	(-2.15157289928358e+001dB,4.92648133393242e+001°)
1.43879857825544e+004	(-2.15041403279007e+001dB,4.93293097342194e+001°)
1.44211535152447e+004	(-2.14925292267167e+001dB,4.93937806887948e+001°)
1.44543977074552e+004	(-2.14808957059272e+001dB,4.94582258724619e+001°)
1.44877185354436e+004	(-2.14692397823915e+001dB,4.95226449552421e+001°)
1.45211161758734e+004	(-2.14575614731892e+001dB,4.95870376077812e+001°)
1.45545908058156e+004	(-2.14458607956159e+001dB,4.96514035013533e+001°)
1.45881426027494e+004	(-2.14341377671858e+001dB,4.97157423078849e+001°)
1.46217717445631e+004	(-2.14223924056263e+001dB,4.97800536999292e+001°)
1.46554784095550e+004	(-2.14106247288842e+001dB,4.98443373507119e+001°)
1.46892627764346e+004	(-2.13988347551181e+001dB,4.99085929341178e+001°)
1.47231250243231e+004	(-2.13870225027006e+001dB,4.99728201246936e+001°)
1.47570653327548e+004	(-2.13751879902202e+001dB,5.00370185976739e+001°)
1.47910838816779e+004	(-2.13633312364769e+001dB,5.01011880289840e+001°)
1.48251808514554e+004	(-2.13514522604791e+001dB,5.01653280952168e+001°)
1.48593564228659e+004	(-2.13395510814505e+001dB,5.02294384736879e+001°)
1.48936107771050e+004	(-2.13276277188226e+001dB,5.02935188424128e+001°)
1.49279440957858e+004	(-2.13156821922378e+001dB,5.03575688801209e+001°)
1.49623565609401e+004	(-2.13037145215466e+001dB,5.04215882662683e+001°)
1.49968483550195e+004	(-2.12917247268052e+001dB,5.04855766810304e+001°)
1.50314196608960e+004	(-2.12797128282812e+001dB,5.05495338053315e+001°)
1.50660706618632e+004	(-2.12676788464437e+001dB,5.06134593208216e+001°)
1.51008015416372e+004	(-2.12556228019719e+001dB,5.06773529099289e+001°)
1.51356124843578e+004	(-2.12435447157463e+001dB,5.07412142558100e+001°)
1.51705036745891e+004	(-2.12314446088505e+001dB,5.08050430423997e+001°)
1.52054752973207e+004	(-2.12193225025755e+001dB,5.08688389544097e+001°)
1.52405275379686e+004	(-2.12071784184099e+001dB,5.09326016773190e+001°)
1.52756605823764e+004	(-2.11950123780450e+001dB,5.09963308973925e+001°)
1.53108746168160e+004	(-2.11828244033739e+001dB,5.10600263017028e+001°)
1.53461698279886e+004	(-2.11706145164868e+001dB,5.11236875780964e+001°)
1.53815464030260e+004	(-2.11583827396741e+001dB,5.11873144152425e+001°)
1.54170045294913e+004	(-2.11461290954239e+001dB,5.12509065026212e+001°)
1.54525443953798e+004	(-2.11338536064197e+001dB,5.13144635305158e+001°)
1.54881661891205e+004	(-2.11215562955434e+001dB,5.13779851900608e+001°)
1.55238700995765e+004	(-2.11092371858716e+001dB,5.14414711732066e+001°)
1.55596563160464e+004	(-2.10968963006733e+001dB,5.15049211727392e+001°)
1.55955250282651e+004	(-2.10845336634105e+001dB,5.15683348822904e+001°)
1.56314764264051e+004	(-2.10721492977416e+001dB,5.16317119963518e+001°)
1.56675107010771e+004	(-2.10597432275116e+001dB,5.16950522102680e+001°)
1.57036280433311e+004	(-2.10473154767588e+001dB,5.17583552202393e+001°)
1.57398286446578e+004	(-2.10348660697122e+001dB,5.18216207233529e+001°)
1.57761126969890e+004	(-2.10223950307856e+001dB,5.18848484175495e+001°)
1.58124803926994e+004	(-2.10099023845841e+001dB,5.19480380016744e+001°)
1.58489319246067e+004	(-2.09973881558968e+001dB,5.20111891754389e+001°)
1.58854674859733e+004	(-2.09848523697013e+001dB,5.20743016394664e+001°)
1.59220872705072e+004	(-2.09722950511589e+001dB,5.21373750952737e+001°)
1.59587914723628e+004	(-2.09597162256140e+001dB,5.22004092452796e+001°)
1.59955802861422e+004	(-2.09471159185952e+001dB,5.22634037928212e+001°)
1.60324539068959e+004	(-2.09344941558128e+001dB,5.23263584421530e+001°)
1.60694125301242e+004	(-2.09218509631575e+001dB,5.23892728984438e+001°)
1.61064563517782e+004	(-2.09091863666996e+001dB,5.24521468678017e+001°)
1.61435855682603e+004	(-2.08965003926901e+001dB,5.25149800572597e+001°)
1.61808003764261e+004	(-2.08837930675569e+001dB,5.25777721748052e+001°)
1.62181009735847e+004	(-2.08710644179054e+001dB,5.26405229293550e+001°)
1.62554875575003e+004	(-2.08583144705150e+001dB,5.27032320307858e+001°)
1.62929603263926e+004	(-2.08455432523442e+001dB,5.27658991899371e+001°)
1.63305194789387e+004	(-2.08327507905216e+001dB,5.28285241185910e+001°)
1.63681652142735e+004	(-2.08199371123507e+001dB,5.28911065295176e+001°)
1.64058977319908e+004	(-2.08071022453064e+001dB,5.29536461364494e+001°)
1.64437172321447e+004	(-2.07942462170337e+001dB,5.30161426540909e+001°)
1.64816239152504e+004	(-2.07813690553506e+001dB,5.30785957981473e+001°)
1.65196179822855e+004	(-2.07684707882400e+001dB,5.31410052852945e+001°)
1.65576996346906e+004	(-2.07555514438549e+001dB,5.32033708332112e+001°)
1.65958690743709e+004	(-2.07426110505139e+001dB,5.32656921605640e+001°)
1.66341265036970e+004	(-2.07296496367026e+001dB,5.33279689870351e+001°)
1.66724721255059e+004	(-2.07166672310711e+001dB,5.33902010333065e+001°)
1.67109061431024e+004	(-2.07036638624316e+001dB,5.34523880210702e+001°)
1.67494287602596e+004	(-2.06906395597610e+001dB,5.35145296730497e+001°)
1.67880401812209e+004	(-2.06775943521956e+001dB,5.35766257129753e+001°)
1.68267406106999e+004	(-2.06645282690343e+001dB,5.36386758656086e+001°)
1.68655302538826e+004	(-2.06514413397333e+001dB,5.37006798567448e+001°)
1.69044093164279e+004	(-2.06383335939078e+001dB,5.37626374132091e+001°)
1.69433780044685e+004	(-2.06252050613313e+001dB,5.38245482628793e+001°)
1.69824365246126e+004	(-2.06120557719317e+001dB,5.38864121346618e+001°)
1.70215850839447e+004	(-2.05988857557939e+001dB,5.39482287585277e+001°)
1.70608238900264e+004	(-2.05856950431535e+001dB,5.40099978654825e+001°)
1.71001531508980e+004	(-2.05724836644044e+001dB,5.40717191876173e+001°)
1.71395730750794e+004	(-2.05592516500855e+001dB,5.41333924580504e+001°)
1.71790838715710e+004	(-2.05459990308918e+001dB,5.41950174109942e+001°)
1.72186857498552e+004	(-2.05327258376651e+001dB,5.42565937817143e+001°)
1.72583789198971e+004	(-2.05194321013986e+001dB,5.43181213065681e+001°)
1.72981635921461e+004	(-2.05061178532280e+001dB,5.43795997229681e+001°)
1.73380399775365e+004	(-2.04927831244409e+001dB,5.44410287694321e+001°)
1.73780082874888e+004	(-2.04794279464634e+001dB,5.45024081855324e+001°)
1.74180687339112e+004	(-2.04660523508746e+001dB,5.45637377119757e+001°)
1.74582215292001e+004	(-2.04526563693882e+001dB,5.46250170905215e+001°)
1.74984668862416e+004	(-2.04392400338623e+001dB,5.46862460640354e+001°)
1.75388050184126e+004	(-2.04258033762987e+001dB,5.47474243765009e+001°)
1.75792361395819e+004	(-2.04123464288351e+001dB,5.48085517729899e+001°)
1.76197604641113e+004	(-2.03988692237499e+001dB,5.48696279996898e+001°)
1.76603782068566e+004	(-2.03853717934583e+001dB,5.49306528038947e+001°)
1.77010895831692e+004	(-2.03718541705108e+001dB,5.49916259340088e+001°)
1.77418948088966e+004	(-2.03583163875933e+001dB,5.50525471395663e+001°)
1.77827941003842e+004	(-2.03447584775267e+001dB,5.51134161712127e+001°)
1.78237876744758e+004	(-2.03311804732636e+001dB,5.51742327807208e+001°)
1.78648757485154e+004	(-2.03175824078894e+001dB,5.52349967209934e+001°)
1.79060585403479e+004	(-2.03039643146192e+001dB,5.52957077460562e+001°)
1.79473362683202e+004	(-2.02903262267976e+001dB,5.53563656110826e+001°)
1.79887091512828e+004	(-2.02766681778970e+001dB,5.54169700723620e+001°)
1.80301774085906e+004	(-2.02629902015195e+001dB,5.54775208873475e+001°)
1.80717412601041e+004	(-2.02492923313900e+001dB,5.55380178146213e+001°)
1.81134009261909e+004	(-2.02355746013597e+001dB,5.55984606139017e+001°)
1.81551566277262e+004	(-2.02218370454039e+001dB,5.56588490460814e+001°)
1.81970085860947e+004	(-2.02080796976190e+001dB,5.57191828731712e+001°)
1.82389570231912e+004	(-2.01943025922260e+001dB,5.57794618583676e+001°)
