Freq.	V(vout)/I(Ip)
7.43674623762479e+004	-1.54143851084796e+001,4.73116057011716e+001
7.43774633663469e+004	-1.54112150282792e+001,4.73262986338906e+001
7.43874643564460e+004	-1.54080396895883e+001,4.73409928744529e+001
7.43974653465450e+004	-1.54048590906843e+001,4.73556884202681e+001
7.44074663366440e+004	-1.54016732281260e+001,4.73703852700226e+001
7.44174673267430e+004	-1.53984821043021e+001,4.73850834180595e+001
7.44274683168420e+004	-1.53952857148439e+001,4.73997828637873e+001
7.44374693069410e+004	-1.53920840576271e+001,4.74144836049016e+001
7.44474702970400e+004	-1.53888771310178e+001,4.74291856387436e+001
7.44574712871390e+004	-1.53856649361063e+001,4.74438889606451e+001
7.44674722772380e+004	-1.53824474671302e+001,4.74585935710022e+001
7.44774732673371e+004	-1.53792247238361e+001,4.74732994661549e+001
7.44874742574361e+004	-1.53759967055160e+001,4.74880066427337e+001
7.44974752475351e+004	-1.53727634087249e+001,4.75027150994348e+001
7.45074762376341e+004	-1.53695248331970e+001,4.75174248325883e+001
7.45174772277331e+004	-1.53662809754983e+001,4.75321358408604e+001
7.45274782178321e+004	-1.53630318349578e+001,4.75468481208734e+001
7.45374792079311e+004	-1.53597774104061e+001,4.75615616696346e+001
7.45474801980301e+004	-1.53565176984432e+001,4.75762764857698e+001
7.45574811881292e+004	-1.53532526997463e+001,4.75909925649207e+001
7.45674821782282e+004	-1.53499824090740e+001,4.76057099070729e+001
7.45774831683272e+004	-1.53467068285405e+001,4.76204285068011e+001
7.45874841584262e+004	-1.53434259523940e+001,4.76351483644906e+001
7.45974851485252e+004	-1.53401397823405e+001,4.76498694749997e+001
7.46074861386242e+004	-1.53368483144781e+001,4.76645918373260e+001
7.46174871287232e+004	-1.53335515481811e+001,4.76793154480665e+001
7.46274881188222e+004	-1.53302494819162e+001,4.76940403044721e+001
7.46374891089212e+004	-1.53269421118115e+001,4.77087664055289e+001
7.46474900990203e+004	-1.53236294391135e+001,4.77234937464193e+001
7.46574910891193e+004	-1.53203114595175e+001,4.77382223264654e+001
7.46674920792183e+004	-1.53169881738029e+001,4.77529521412136e+001
7.46774930693173e+004	-1.53136595786029e+001,4.77676831892488e+001
7.46874940594163e+004	-1.53103256705187e+001,4.77824154692123e+001
7.46974950495153e+004	-1.53069864522693e+001,4.77971489752170e+001
7.47074960396143e+004	-1.53036419176690e+001,4.78118837079357e+001
7.47174970297133e+004	-1.53002920680078e+001,4.78266196625316e+001
7.47274980198124e+004	-1.52969369004244e+001,4.78413568372498e+001
7.47374990099114e+004	-1.52935764134100e+001,4.78560952293159e+001
7.47475000000104e+004	-1.52902106026964e+001,4.78708348379653e+001
7.47575009901094e+004	-1.52868394714534e+001,4.78855756569932e+001
7.47675019802084e+004	-1.52834630140401e+001,4.79003176866831e+001
7.47775029703074e+004	-1.52800812317841e+001,4.79150609221661e+001
7.47875039604064e+004	-1.52766941185366e+001,4.79298053640512e+001
7.47975049505054e+004	-1.52733016770593e+001,4.79445510064606e+001
7.48075059406044e+004	-1.52699039035970e+001,4.79592978482561e+001
7.48175069307035e+004	-1.52665007961979e+001,4.79740458869782e+001
7.48275079208025e+004	-1.52630923525068e+001,4.79887951204604e+001
7.48375089109015e+004	-1.52596785743878e+001,4.80035455434811e+001
7.48475099010005e+004	-1.52562594557008e+001,4.80182971566244e+001
7.48575108910995e+004	-1.52528349973871e+001,4.80330499553324e+001
7.48675118811985e+004	-1.52494051970902e+001,4.80478039374349e+001
7.48775128712975e+004	-1.52459700529535e+001,4.80625591004192e+001
7.48875138613965e+004	-1.52425295649646e+001,4.80773154403926e+001
7.48975148514956e+004	-1.52390837265354e+001,4.80920729582946e+001
7.49075158415946e+004	-1.52356325415077e+001,4.81068316474159e+001
7.49175168316936e+004	-1.52321760051565e+001,4.81215915073410e+001
7.49275178217926e+004	-1.52287141151510e+001,4.81363525358598e+001
7.49375188118916e+004	-1.52252468725054e+001,4.81511147283627e+001
7.49475198019906e+004	-1.52217742753862e+001,4.81658780823060e+001
7.49575207920896e+004	-1.52182963195911e+001,4.81806425968477e+001
7.49675217821886e+004	-1.52148130032660e+001,4.81954082694521e+001
7.49775227722876e+004	-1.52113243284099e+001,4.82101750947940e+001
7.49875237623867e+004	-1.52078302898505e+001,4.82249430727173e+001
7.49975247524857e+004	-1.52043308872375e+001,4.82397121996178e+001
7.50075257425847e+004	-1.52008261187399e+001,4.82544824729288e+001
7.50175267326837e+004	-1.51973159820920e+001,4.82692538903974e+001
7.50275277227827e+004	-1.51938004764448e+001,4.82840264487606e+001
7.50375287128817e+004	-1.51902796004720e+001,4.82988001450924e+001
7.50475297029807e+004	-1.51867533519479e+001,4.83135749771269e+001
7.50575306930797e+004	-1.51832217280896e+001,4.83283509429686e+001
7.50675316831788e+004	-1.51796847286058e+001,4.83431280389546e+001
7.50775326732778e+004	-1.51761423512314e+001,4.83579062628361e+001
7.50875336633768e+004	-1.51725945941706e+001,4.83726856120214e+001
7.50975346534758e+004	-1.51690414576374e+001,4.83874660824765e+001
7.51075356435748e+004	-1.51654829360071e+001,4.84022476743469e+001
7.51175366336738e+004	-1.51619190318528e+001,4.84170303819160e+001
7.51275376237728e+004	-1.51583497410607e+001,4.84318142042616e+001
7.51375386138718e+004	-1.51547750613778e+001,4.84465991390956e+001
7.51475396039708e+004	-1.51511949935132e+001,4.84613851820329e+001
7.51575405940699e+004	-1.51476095323528e+001,4.84761723328575e+001
7.51675415841689e+004	-1.51440186805102e+001,4.84909605858334e+001
7.51775425742679e+004	-1.51404224338707e+001,4.85057499399879e+001
7.51875435643669e+004	-1.51368207912115e+001,4.85205403923388e+001
7.51975445544659e+004	-1.51332137503457e+001,4.85353319405611e+001
7.52075455445649e+004	-1.51296013105422e+001,4.85501245812756e+001
7.52175465346639e+004	-1.51259834686545e+001,4.85649183128755e+001
7.52275475247629e+004	-1.51223602229994e+001,4.85797131326535e+001
7.52375485148619e+004	-1.51187315743342e+001,4.85945090361879e+001
7.52475495049610e+004	-1.51150975204784e+001,4.86093060211778e+001
7.52575504950600e+004	-1.51114580568597e+001,4.86241040869450e+001
7.52675514851590e+004	-1.51078131842552e+001,4.86389032291087e+001
7.52775524752580e+004	-1.51041629014626e+001,4.86537034445995e+001
7.52875534653570e+004	-1.51005072058903e+001,4.86685047314001e+001
7.52975544554560e+004	-1.50968460944214e+001,4.86833070878272e+001
7.53075554455550e+004	-1.50931795678585e+001,4.86981105094355e+001
7.53175564356540e+004	-1.50895076245318e+001,4.87129149935239e+001
7.53275574257531e+004	-1.50858302604164e+001,4.87277205390539e+001
7.53375584158521e+004	-1.50821474743521e+001,4.87425271429705e+001
7.53475594059511e+004	-1.50784592686478e+001,4.87573347997658e+001
7.53575603960501e+004	-1.50747656362844e+001,4.87721435105024e+001
7.53675613861491e+004	-1.50710665791106e+001,4.87869532700149e+001
7.53775623762481e+004	-1.50673620935533e+001,4.88017640769189e+001
7.53875633663471e+004	-1.50636521784982e+001,4.88165759281184e+001
7.53975643564461e+004	-1.50599368343426e+001,4.88313888194671e+001
7.54075653465451e+004	-1.50562160565373e+001,4.88462027502945e+001
7.54175663366442e+004	-1.50524898444857e+001,4.88610177171282e+001
7.54275673267432e+004	-1.50487581971068e+001,4.88758337168311e+001
7.54375683168422e+004	-1.50450211118572e+001,4.88906507473291e+001
7.54475693069412e+004	-1.50412785876688e+001,4.89054688054775e+001
7.54575702970402e+004	-1.50375306244698e+001,4.89202878874703e+001
7.54675712871392e+004	-1.50337772177383e+001,4.89351079925576e+001
7.54775722772382e+004	-1.50300183669213e+001,4.89499291172768e+001
7.54875732673372e+004	-1.50262540709843e+001,4.89647512584520e+001
7.54975742574363e+004	-1.50224843268918e+001,4.89795744143447e+001
7.55075752475353e+004	-1.50187091346174e+001,4.89943985810717e+001
7.55175762376343e+004	-1.50149284921381e+001,4.90092237561866e+001
7.55275772277333e+004	-1.50111423984297e+001,4.90240499365100e+001
7.55375782178323e+004	-1.50073508500202e+001,4.90388771205876e+001
7.55475792079313e+004	-1.50035538463831e+001,4.90537053048957e+001
7.55575801980303e+004	-1.49997513869975e+001,4.90685344859482e+001
7.55675811881293e+004	-1.49959434679069e+001,4.90833646625758e+001
7.55775821782283e+004	-1.49921300901105e+001,4.90981958302284e+001
7.55875831683274e+004	-1.49883112496306e+001,4.91130279877943e+001
7.55975841584264e+004	-1.49844869464875e+001,4.91278611313586e+001
7.56075851485254e+004	-1.49806571787324e+001,4.91426952584059e+001
7.56175861386244e+004	-1.49768219428826e+001,4.91575303674899e+001
7.56275871287234e+004	-1.49729812404834e+001,4.91723664536281e+001
7.56375881188224e+004	-1.49691350675851e+001,4.91872035156883e+001
7.56475891089214e+004	-1.49652834247408e+001,4.92020415494205e+001
7.56575900990204e+004	-1.49614263075057e+001,4.92168805539967e+001
7.56675910891195e+004	-1.49575637174585e+001,4.92317205244684e+001
7.56775920792185e+004	-1.49536956496554e+001,4.92465614603585e+001
7.56875930693175e+004	-1.49498221056795e+001,4.92614033566951e+001
7.56975940594165e+004	-1.49459430816204e+001,4.92762462122874e+001
7.57075950495155e+004	-1.49420585765504e+001,4.92910900239176e+001
7.57175960396145e+004	-1.49381685890745e+001,4.93059347886457e+001
7.57275970297135e+004	-1.49342731192831e+001,4.93207805025478e+001
7.57375980198125e+004	-1.49303721617953e+001,4.93356271654343e+001
7.57475990099115e+004	-1.49264657182117e+001,4.93504747723251e+001
7.57576000000106e+004	-1.49225537866545e+001,4.93653233206326e+001
7.57676009901096e+004	-1.49186363632311e+001,4.93801728091568e+001
7.57776019802086e+004	-1.49147134490882e+001,4.93950232332293e+001
7.57876029703076e+004	-1.49107850408446e+001,4.94098745912714e+001
7.57976039604066e+004	-1.49068511381516e+001,4.94247268796706e+001
7.58076049505056e+004	-1.49029117371324e+001,4.94395800971834e+001
7.58176059406046e+004	-1.48989668394609e+001,4.94544342387950e+001
7.58276069307036e+004	-1.48950164422960e+001,4.94692893025562e+001
7.58376079208026e+004	-1.48910605432866e+001,4.94841452862174e+001
7.58476089109017e+004	-1.48870991410859e+001,4.94990021867829e+001
7.58576099010007e+004	-1.48831322354065e+001,4.95138600006139e+001
7.58676108910997e+004	-1.48791598228817e+001,4.95287187260813e+001
7.58776118811987e+004	-1.48751819032375e+001,4.95435783595295e+001
7.58876128712977e+004	-1.48711984741395e+001,4.95584388986658e+001
7.58976138613967e+004	-1.48672095342758e+001,4.95733003404702e+001
7.59076148514957e+004	-1.48632150823707e+001,4.95881626819756e+001
7.59176158415947e+004	-1.48592151166141e+001,4.96030259205137e+001
7.59276168316938e+004	-1.48552096362388e+001,4.96178900527223e+001
7.59376178217928e+004	-1.48511986384473e+001,4.96327550766183e+001
7.59476188118918e+004	-1.48471821219617e+001,4.96476209892065e+001
7.59576198019908e+004	-1.48431600855116e+001,4.96624877874576e+001
7.59676207920898e+004	-1.48391325268230e+001,4.96773554690337e+001
7.59776217821888e+004	-1.48350994482252e+001,4.96922240284799e+001
7.59876227722878e+004	-1.48310608418075e+001,4.97070934672825e+001
7.59976237623868e+004	-1.48270167099348e+001,4.97219637799285e+001
7.60076247524858e+004	-1.48229670508521e+001,4.97368349637747e+001
7.60176257425849e+004	-1.48189118612702e+001,4.97517070171183e+001
7.60276267326839e+004	-1.48148511425288e+001,4.97665799352023e+001
7.60376277227829e+004	-1.48107848913556e+001,4.97814537163559e+001
7.60476287128819e+004	-1.48067131055410e+001,4.97963283581837e+001
7.60576297029809e+004	-1.48026357838668e+001,4.98112038576197e+001
7.60676306930799e+004	-1.47985529266544e+001,4.98260802105742e+001
7.60776316831789e+004	-1.47944645311984e+001,4.98409574149916e+001
7.60876326732779e+004	-1.47903705942295e+001,4.98558354691884e+001
7.60976336633770e+004	-1.47862711161226e+001,4.98707143690259e+001
7.61076346534760e+004	-1.47821660951833e+001,4.98855941117793e+001
7.61176356435750e+004	-1.47780555307657e+001,4.99004746940005e+001
7.61276366336740e+004	-1.47739394196351e+001,4.99153561139742e+001
7.61376376237730e+004	-1.47698177606243e+001,4.99302383686032e+001
7.61476386138720e+004	-1.47656905531223e+001,4.99451214544210e+001
7.61576396039710e+004	-1.47615577944201e+001,4.99600053693555e+001
7.61676405940700e+004	-1.47574194838931e+001,4.99748901099632e+001
7.61776415841690e+004	-1.47532756198973e+001,4.99897756734427e+001
7.61876425742681e+004	-1.47491262002623e+001,5.00046620573737e+001
7.61976435643671e+004	-1.47449712249089e+001,5.00195492579482e+001
7.62076445544661e+004	-1.47408106896076e+001,5.00344372740737e+001
7.62176455445651e+004	-1.47366445958508e+001,5.00493261009062e+001
7.62276465346641e+004	-1.47324729409669e+001,5.00642157363389e+001
7.62376475247631e+004	-1.47282957243894e+001,5.00791061768697e+001
7.62476485148621e+004	-1.47241129418926e+001,5.00939974214286e+001
7.62576495049611e+004	-1.47199245950038e+001,5.01088894651352e+001
7.62676504950602e+004	-1.47157306800320e+001,5.01237823065363e+001
7.62776514851592e+004	-1.47115311985306e+001,5.01386759407466e+001
7.62876524752582e+004	-1.47073261441976e+001,5.01535703680725e+001
7.62976534653572e+004	-1.47031155185827e+001,5.01684655835881e+001
7.63076544554562e+004	-1.46988993201195e+001,5.01833615844539e+001
7.63176554455552e+004	-1.46946775493227e+001,5.01982583664824e+001
7.63276564356542e+004	-1.46904501999164e+001,5.02131559299147e+001
7.63376574257532e+004	-1.46862172734932e+001,5.02280542698340e+001
7.63476584158522e+004	-1.46819787690077e+001,5.02429533830537e+001
7.63576594059513e+004	-1.46777346838778e+001,5.02578532674058e+001
7.63676603960503e+004	-1.46734850149704e+001,5.02727539210707e+001
7.63776613861493e+004	-1.46692297639311e+001,5.02876553390908e+001
7.63876623762483e+004	-1.46649689276000e+001,5.03025575196542e+001
7.63976633663473e+004	-1.46607025039634e+001,5.03174604602423e+001
7.64076643564463e+004	-1.46564304941486e+001,5.03323641562190e+001
7.64176653465453e+004	-1.46521528945041e+001,5.03472686061000e+001
7.64276663366443e+004	-1.46478697040574e+001,5.03621738066589e+001
7.64376673267434e+004	-1.46435809207861e+001,5.03770797553406e+001
7.64476683168424e+004	-1.46392865431888e+001,5.03919864492627e+001
7.64576693069414e+004	-1.46349865713487e+001,5.04068938844907e+001
7.64676702970404e+004	-1.46306810022148e+001,5.04218020591440e+001
7.64776712871394e+004	-1.46263698348249e+001,5.04367109699616e+001
7.64876722772384e+004	-1.46220530698377e+001,5.04516206126694e+001
7.64976732673374e+004	-1.46177307020775e+001,5.04665309867517e+001
7.65076742574364e+004	-1.46134027321827e+001,5.04814420879239e+001
7.65176752475354e+004	-1.46090691576506e+001,5.04963539139334e+001
7.65276762376345e+004	-1.46047299775487e+001,5.05112664615252e+001
7.65376772277335e+004	-1.46003851910050e+001,5.05261797273856e+001
7.65476782178325e+004	-1.45960347965384e+001,5.05410937086069e+001
7.65576792079315e+004	-1.45916787921972e+001,5.05560084025819e+001
7.65676801980305e+004	-1.45873171765798e+001,5.05709238063333e+001
7.65776811881295e+004	-1.45829499476994e+001,5.05858399173086e+001
7.65876821782285e+004	-1.45785771046805e+001,5.06007567321660e+001
7.65976831683275e+004	-1.45741986488050e+001,5.06156742462317e+001
7.66076841584265e+004	-1.45698145722404e+001,5.06305924606928e+001
7.66176851485256e+004	-1.45654248789433e+001,5.06455113691012e+001
7.66276861386246e+004	-1.45610295659176e+001,5.06604309695521e+001
7.66376871287236e+004	-1.45566286312465e+001,5.06753512593835e+001
7.66476881188226e+004	-1.45522220740652e+001,5.06902722352975e+001
7.66576891089216e+004	-1.45478098935620e+001,5.07051938939279e+001
7.66676900990206e+004	-1.45433920867474e+001,5.07201162333448e+001
7.66776910891196e+004	-1.45389686522889e+001,5.07350392505300e+001
7.66876920792186e+004	-1.45345395909323e+001,5.07499629411214e+001
7.66976930693177e+004	-1.45301048981409e+001,5.07648873041683e+001
7.67076940594167e+004	-1.45256645741683e+001,5.07798123356497e+001
7.67176950495157e+004	-1.45212186192829e+001,5.07947380315146e+001
7.67276960396147e+004	-1.45167670289271e+001,5.08096643908131e+001
7.67376970297137e+004	-1.45123098034137e+001,5.08245914094668e+001
7.67476980198127e+004	-1.45078469408519e+001,5.08395190848213e+001
7.67576990099117e+004	-1.45033784405026e+001,5.08544474134788e+001
7.67677000000107e+004	-1.44989042999448e+001,5.08693763931132e+001
7.67777009901097e+004	-1.44944245189721e+001,5.08843060199914e+001
7.67877019802088e+004	-1.44899390946604e+001,5.08992362921159e+001
7.67977029703078e+004	-1.44854480268082e+001,5.09141672057322e+001
7.68077039604068e+004	-1.44809513135868e+001,5.09290987581352e+001
7.68177049505058e+004	-1.44764489531824e+001,5.09440309466211e+001
7.68277059406048e+004	-1.44719409448545e+001,5.09589637677880e+001
7.68377069307038e+004	-1.44674272889775e+001,5.09738972175208e+001
7.68477079208028e+004	-1.44629079788413e+001,5.09888312962204e+001
7.68577089109018e+004	-1.44583830175649e+001,5.10037659980432e+001
7.68677099010009e+004	-1.44538524033249e+001,5.10187013202630e+001
7.68777108910999e+004	-1.44493161327355e+001,5.10336372611532e+001
7.68877118811989e+004	-1.44447742067093e+001,5.10485738162932e+001
7.68977128712979e+004	-1.44402266245922e+001,5.10635109822071e+001
7.69077138613969e+004	-1.44356733802217e+001,5.10784487589329e+001
7.69177148514959e+004	-1.44311144767626e+001,5.10933871405954e+001
7.69277158415949e+004	-1.44265499097133e+001,5.11083261261793e+001
7.69377168316939e+004	-1.44219796822657e+001,5.11232657097863e+001
7.69477178217929e+004	-1.44174037866322e+001,5.11382058924749e+001
7.69577188118920e+004	-1.44128222281930e+001,5.11531466669779e+001
7.69677198019910e+004	-1.44082349991940e+001,5.11680880343141e+001
