Freq.	V(out)*I(RL)/2
5.88853989766324e+009	5.86143910819983e-007,9.20835683730473e-007
5.89112408957086e+009	5.86250892897232e-007,9.21070237050834e-007
5.89370941555381e+009	5.86357838164862e-007,9.21304865849996e-007
5.89629587610977e+009	5.86464746593404e-007,9.21539570200118e-007
5.89888347173666e+009	5.86571618153447e-007,9.21774350173378e-007
5.90147220293261e+009	5.86678452815588e-007,9.22009205841946e-007
5.90406207019595e+009	5.86785250550507e-007,9.22244137278023e-007
5.90665307402526e+009	5.86892011328892e-007,9.22479144553799e-007
5.90924521491932e+009	5.86998735121484e-007,9.22714227741480e-007
5.91183849337712e+009	5.87105421899061e-007,9.22949386913278e-007
5.91443290989789e+009	5.87212071632445e-007,9.23184622141417e-007
5.91702846498108e+009	5.87318684292500e-007,9.23419933498125e-007
5.91962515912633e+009	5.87425259850129e-007,9.23655321055641e-007
5.92222299283353e+009	5.87531798276246e-007,9.23890784886194e-007
5.92482196660278e+009	5.87638299541867e-007,9.24126325062056e-007
5.92742208093439e+009	5.87744763617979e-007,9.24361941655465e-007
5.93002333632890e+009	5.87851190475680e-007,9.24597634738706e-007
5.93262573328707e+009	5.87957580086034e-007,9.24833404384036e-007
5.93522927230987e+009	5.88063932420210e-007,9.25069250663747e-007
5.93783395389850e+009	5.88170247449376e-007,9.25305173650120e-007
5.94043977855438e+009	5.88276525144740e-007,9.25541173415440e-007
5.94304674677914e+009	5.88382765477588e-007,9.25777250032022e-007
5.94565485907464e+009	5.88488968419182e-007,9.26013403572152e-007
5.94826411594295e+009	5.88595133940912e-007,9.26249634108171e-007
5.95087451788637e+009	5.88701262014124e-007,9.26485941712378e-007
5.95348606540743e+009	5.88807352610236e-007,9.26722326457099e-007
5.95609875900885e+009	5.88913405700714e-007,9.26958788414670e-007
5.95871259919360e+009	5.89019421257059e-007,9.27195327657430e-007
5.96132758646485e+009	5.89125399250810e-007,9.27431944257722e-007
5.96394372132601e+009	5.89231339653535e-007,9.27668638287891e-007
5.96656100428070e+009	5.89337242436851e-007,9.27905409820292e-007
5.96917943583275e+009	5.89443107572427e-007,9.28142258927292e-007
5.97179901648624e+009	5.89548935031947e-007,9.28379185681252e-007
5.97441974674544e+009	5.89654724787144e-007,9.28616190154540e-007
5.97704162711487e+009	5.89760476809817e-007,9.28853272419548e-007
5.97966465809924e+009	5.89866191071742e-007,9.29090432548637e-007
5.98228884020351e+009	5.89971867544774e-007,9.29327670614193e-007
5.98491417393285e+009	5.90077506200827e-007,9.29564986688623e-007
5.98754065979265e+009	5.90183107011841e-007,9.29802380844325e-007
5.99016829828852e+009	5.90288669949746e-007,9.30039853153682e-007
5.99279708992630e+009	5.90394194986586e-007,9.30277403689116e-007
5.99542703521205e+009	5.90499682094394e-007,9.30515032523030e-007
5.99805813465204e+009	5.90605131245248e-007,9.30752739727835e-007
6.00069038875278e+009	5.90710542411292e-007,9.30990525375958e-007
6.00332379802099e+009	5.90815915564679e-007,9.31228389539817e-007
6.00595836296362e+009	5.90921250677628e-007,9.31466332291846e-007
6.00859408408784e+009	5.91026547722344e-007,9.31704353704459e-007
6.01123096190103e+009	5.91131806671147e-007,9.31942453850109e-007
6.01386899691082e+009	5.91237027496329e-007,9.32180632801222e-007
6.01650818962504e+009	5.91342210170276e-007,9.32418890630254e-007
6.01914854055174e+009	5.91447354665361e-007,9.32657227409638e-007
6.02179005019922e+009	5.91552460954028e-007,9.32895643211829e-007
6.02443271907598e+009	5.91657529008733e-007,9.33134138109271e-007
6.02707654769075e+009	5.91762558802023e-007,9.33372712174436e-007
6.02972153655247e+009	5.91867550306414e-007,9.33611365479766e-007
6.03236768617033e+009	5.91972503494527e-007,9.33850098097740e-007
6.03501499705373e+009	5.92077418338974e-007,9.34088910100815e-007
6.03766346971228e+009	5.92182294812401e-007,9.34327801561448e-007
6.04031310465583e+009	5.92287132887535e-007,9.34566772552122e-007
6.04296390239446e+009	5.92391932537103e-007,9.34805823145302e-007
6.04561586343845e+009	5.92496693733901e-007,9.35044953413470e-007
6.04826898829832e+009	5.92601416450740e-007,9.35284163429104e-007
6.05092327748483e+009	5.92706100660474e-007,9.35523453264680e-007
6.05357873150892e+009	5.92810746335993e-007,9.35762822992679e-007
6.05623535088180e+009	5.92915353450223e-007,9.36002272685583e-007
6.05889313611488e+009	5.93019921976163e-007,9.36241802415891e-007
6.06155208771979e+009	5.93124451886770e-007,9.36481412256068e-007
6.06421220620840e+009	5.93228943155139e-007,9.36721102278627e-007
6.06687349209280e+009	5.93333395754335e-007,9.36960872556052e-007
6.06953594588529e+009	5.93437809657457e-007,9.37200723160822e-007
6.07219956809843e+009	5.93542184837714e-007,9.37440654165461e-007
6.07486435924497e+009	5.93646521268231e-007,9.37680665642426e-007
6.07753031983789e+009	5.93750818922305e-007,9.37920757664246e-007
6.08019745039042e+009	5.93855077773170e-007,9.38160930303402e-007
6.08286575141599e+009	5.93959297794138e-007,9.38401183632393e-007
6.08553522342826e+009	5.94063478958572e-007,9.38641517723729e-007
6.08820586694111e+009	5.94167621239838e-007,9.38881932649901e-007
6.09087768246868e+009	5.94271724611368e-007,9.39122428483418e-007
6.09355067052529e+009	5.94375789046612e-007,9.39363005296777e-007
6.09622483162551e+009	5.94479814519043e-007,9.39603663162468e-007
6.09890016628414e+009	5.94583801002223e-007,9.39844402153010e-007
6.10157667501618e+009	5.94687748469710e-007,9.40085222340902e-007
6.10425435833689e+009	5.94791656895116e-007,9.40326123798651e-007
6.10693321676173e+009	5.94895526252073e-007,9.40567106598752e-007
6.10961325080640e+009	5.94999356514263e-007,9.40808170813710e-007
6.11229446098681e+009	5.95103147655404e-007,9.41049316516029e-007
6.11497684781913e+009	5.95206899649242e-007,9.41290543778209e-007
6.11766041181972e+009	5.95310612469580e-007,9.41531852672759e-007
6.12034515350519e+009	5.95414286090225e-007,9.41773243272170e-007
6.12303107339236e+009	5.95517920485050e-007,9.42014715648948e-007
6.12571817199828e+009	5.95621515627964e-007,9.42256269875600e-007
6.12840644984025e+009	5.95725071492889e-007,9.42497906024617e-007
6.13109590743577e+009	5.95828588053792e-007,9.42739624168495e-007
6.13378654530257e+009	5.95932065284700e-007,9.42981424379742e-007
6.13647836395862e+009	5.96035503159648e-007,9.43223306730849e-007
6.13917136392211e+009	5.96138901652718e-007,9.43465271294312e-007
6.14186554571146e+009	5.96242260738029e-007,9.43707318142627e-007
6.14456090984531e+009	5.96345580389726e-007,9.43949447348279e-007
6.14725745684253e+009	5.96448860582007e-007,9.44191658983766e-007
6.14995518722224e+009	5.96552101289089e-007,9.44433953121573e-007
6.15265410150375e+009	5.96655302485257e-007,9.44676329834197e-007
6.15535420020662e+009	5.96758464144784e-007,9.44918789194116e-007
6.15805548385063e+009	5.96861586242011e-007,9.45161331273812e-007
6.16075795295581e+009	5.96964668751317e-007,9.45403956145777e-007
6.16346160804239e+009	5.97067711647093e-007,9.45646663882480e-007
6.16616644963083e+009	5.97170714903784e-007,9.45889454556404e-007
6.16887247824184e+009	5.97273678495862e-007,9.46132328240018e-007
6.17157969439635e+009	5.97376602397861e-007,9.46375285005809e-007
6.17428809861550e+009	5.97479486584311e-007,9.46618324926236e-007
6.17699769142069e+009	5.97582331029784e-007,9.46861448073763e-007
6.17970847333351e+009	5.97685135708927e-007,9.47104654520868e-007
6.18242044487583e+009	5.97787900596371e-007,9.47347944340001e-007
6.18513360656969e+009	5.97890625666814e-007,9.47591317603625e-007
6.18784795893741e+009	5.97993310894987e-007,9.47834774384201e-007
6.19056350250151e+009	5.98095956255646e-007,9.48078314754178e-007
6.19328023778476e+009	5.98198561723563e-007,9.48321938785994e-007
6.19599816531013e+009	5.98301127273613e-007,9.48565646552121e-007
6.19871728560084e+009	5.98403652880624e-007,9.48809438124979e-007
6.20143759918034e+009	5.98506138519508e-007,9.49053313577013e-007
6.20415910657232e+009	5.98608584165201e-007,9.49297272980662e-007
6.20688180830066e+009	5.98710989792684e-007,9.49541316408362e-007
6.20960570488951e+009	5.98813355376932e-007,9.49785443932525e-007
6.21233079686323e+009	5.98915680893009e-007,9.50029655625587e-007
6.21505708474643e+009	5.99017966315973e-007,9.50273951559961e-007
6.21778456906392e+009	5.99120211620967e-007,9.50518331808080e-007
6.22051325034076e+009	5.99222416783095e-007,9.50762796442334e-007
6.22324312910224e+009	5.99324581777535e-007,9.51007345535130e-007
6.22597420587388e+009	5.99426706579515e-007,9.51251979158879e-007
6.22870648118142e+009	5.99528791164286e-007,9.51496697385981e-007
6.23143995555084e+009	5.99630835507129e-007,9.51741500288831e-007
6.23417462950836e+009	5.99732839583327e-007,9.51986387939797e-007
6.23691050358041e+009	5.99834803368278e-007,9.52231360411292e-007
6.23964757829367e+009	5.99936726837317e-007,9.52476417775665e-007
6.24238585417503e+009	6.00038609965905e-007,9.52721560105315e-007
6.24512533175164e+009	6.00140452729452e-007,9.52966787472587e-007
6.24786601155085e+009	6.00242255103473e-007,9.53212099949860e-007
6.25060789410026e+009	6.00344017063478e-007,9.53457497609487e-007
6.25335097992771e+009	6.00445738585015e-007,9.53702980523817e-007
6.25609526956125e+009	6.00547419643665e-007,9.53948548765191e-007
6.25884076352917e+009	6.00649060215065e-007,9.54194202405962e-007
6.26158746235999e+009	6.00750660274851e-007,9.54439941518453e-007
6.26433536658248e+009	6.00852219798734e-007,9.54685766175007e-007
6.26708447672562e+009	6.00953738762408e-007,9.54931676447931e-007
6.26983479331862e+009	6.01055217141639e-007,9.55177672409547e-007
6.27258631689095e+009	6.01156654912224e-007,9.55423754132174e-007
6.27533904797228e+009	6.01258052049974e-007,9.55669921688109e-007
6.27809298709253e+009	6.01359408530715e-007,9.55916175149633e-007
6.28084813478185e+009	6.01460724330382e-007,9.56162514589065e-007
6.28360449157062e+009	6.01561999424873e-007,9.56408940078677e-007
6.28636205798946e+009	6.01663233790128e-007,9.56655451690739e-007
6.28912083456922e+009	6.01764427402169e-007,9.56902049497543e-007
6.29188082184096e+009	6.01865580236970e-007,9.57148733571328e-007
6.29464202033602e+009	6.01966692270607e-007,9.57395503984362e-007
6.29740443058593e+009	6.02067763479174e-007,9.57642360808905e-007
6.30016805312247e+009	6.02168793838773e-007,9.57889304117187e-007
6.30293288847766e+009	6.02269783325565e-007,9.58136333981451e-007
6.30569893718375e+009	6.02370731915709e-007,9.58383450473913e-007
6.30846619977321e+009	6.02471639585436e-007,9.58630653666801e-007
6.31123467677876e+009	6.02572506310990e-007,9.58877943632327e-007
6.31400436873335e+009	6.02673332068658e-007,9.59125320442700e-007
6.31677527617015e+009	6.02774116834728e-007,9.59372784170105e-007
6.31954739962259e+009	6.02874860585592e-007,9.59620334886756e-007
6.32232073962431e+009	6.02975563297579e-007,9.59867972664811e-007
6.32509529670919e+009	6.03076224947114e-007,9.60115697576450e-007
6.32787107141137e+009	6.03176845510633e-007,9.60363509693838e-007
6.33064806426518e+009	6.03277424964615e-007,9.60611409089134e-007
6.33342627580522e+009	6.03377963285538e-007,9.60859395834472e-007
6.33620570656630e+009	6.03478460449983e-007,9.61107470002018e-007
6.33898635708349e+009	6.03578916434476e-007,9.61355631663879e-007
6.34176822789207e+009	6.03679331215651e-007,9.61603880892199e-007
6.34455131952757e+009	6.03779704770117e-007,9.61852217759078e-007
6.34733563252576e+009	6.03880037074533e-007,9.62100642336619e-007
6.35012116742262e+009	6.03980328105595e-007,9.62349154696920e-007
6.35290792475439e+009	6.04080577840041e-007,9.62597754912075e-007
6.35569590505754e+009	6.04180786254599e-007,9.62846443054145e-007
6.35848510886877e+009	6.04280953326094e-007,9.63095219195220e-007
6.36127553672502e+009	6.04381079031323e-007,9.63344083407346e-007
6.36406718916345e+009	6.04481163347125e-007,9.63593035762567e-007
6.36686006672149e+009	6.04581206250402e-007,9.63842076332935e-007
6.36965416993677e+009	6.04681207718050e-007,9.64091205190470e-007
6.37244949934717e+009	6.04781167727027e-007,9.64340422407203e-007
6.37524605549082e+009	6.04881086254290e-007,9.64589728055133e-007
6.37804383890606e+009	6.04980963276851e-007,9.64839122206267e-007
6.38084285013149e+009	6.05080798771738e-007,9.65088604932591e-007
6.38364308970593e+009	6.05180592716024e-007,9.65338176306090e-007
6.38644455816844e+009	6.05280345086805e-007,9.65587836398732e-007
6.38924725605832e+009	6.05380055861197e-007,9.65837585282474e-007
6.39205118391511e+009	6.05479725016376e-007,9.66087423029273e-007
6.39485634227858e+009	6.05579352529493e-007,9.66337349711051e-007
6.39766273168874e+009	6.05678938377812e-007,9.66587365399759e-007
6.40047035268583e+009	6.05778482538543e-007,9.66837470167294e-007
6.40327920581034e+009	6.05877984988982e-007,9.67087664085575e-007
6.40608929160299e+009	6.05977445706410e-007,9.67337947226480e-007
6.40890061060474e+009	6.06076864668205e-007,9.67588319661918e-007
6.41171316335678e+009	6.06176241851695e-007,9.67838781463740e-007
6.41452695040054e+009	6.06275577234298e-007,9.68089332703819e-007
6.41734197227770e+009	6.06374870793428e-007,9.68339973454000e-007
6.42015822953015e+009	6.06474122506563e-007,9.68590703786134e-007
6.42297572270006e+009	6.06573332351171e-007,9.68841523772038e-007
6.42579445232980e+009	6.06672500304752e-007,9.69092433483520e-007
6.42861441896199e+009	6.06771626344871e-007,9.69343432992398e-007
6.43143562313949e+009	6.06870710449100e-007,9.69594522370460e-007
6.43425806540540e+009	6.06969752595046e-007,9.69845701689492e-007
6.43708174630307e+009	6.07068752760323e-007,9.70096971021251e-007
6.43990666637605e+009	6.07167710922615e-007,9.70348330437507e-007
6.44273282616817e+009	6.07266627059598e-007,9.70599780009995e-007
6.44556022622348e+009	6.07365501148986e-007,9.70851319810446e-007
6.44838886708626e+009	6.07464333168538e-007,9.71102949910584e-007
6.45121874930106e+009	6.07563123096014e-007,9.71354670382109e-007
6.45404987341263e+009	6.07661870909256e-007,9.71606481296734e-007
6.45688223996598e+009	6.07760576586042e-007,9.71858382726111e-007
6.45971584950637e+009	6.07859240104290e-007,9.72110374741939e-007
6.46255070257927e+009	6.07957861441859e-007,9.72362457415859e-007
6.46538679973042e+009	6.08056440576659e-007,9.72614630819505e-007
6.46822414150578e+009	6.08154977486669e-007,9.72866895024529e-007
6.47106272845154e+009	6.08253472149850e-007,9.73119250102537e-007
6.47390256111417e+009	6.08351924544201e-007,9.73371696125131e-007
6.47674364004034e+009	6.08450334647761e-007,9.73624233163905e-007
6.47958596577697e+009	6.08548702438586e-007,9.73876861290434e-007
6.48242953887123e+009	6.08647027894765e-007,9.74129580576283e-007
6.48527435987052e+009	6.08745310994405e-007,9.74382391092997e-007
6.48812042932250e+009	6.08843551715662e-007,9.74635292912119e-007
6.49096774777503e+009	6.08941750036721e-007,9.74888286105177e-007
6.49381631577626e+009	6.09039905935735e-007,9.75141370743658e-007
6.49666613387453e+009	6.09138019390978e-007,9.75394546899080e-007
6.49951720261847e+009	6.09236090380660e-007,9.75647814642901e-007
6.50236952255692e+009	6.09334118883115e-007,9.75901174046617e-007
6.50522309423896e+009	6.09432104876605e-007,9.76154625181652e-007
6.50807791821392e+009	6.09530048339491e-007,9.76408168119460e-007
6.51093399503138e+009	6.09627949250126e-007,9.76661802931459e-007
6.51379132524115e+009	6.09725807586889e-007,9.76915529689049e-007
6.51664990939327e+009	6.09823623328231e-007,9.77169348463647e-007
6.51950974803804e+009	6.09921396452555e-007,9.77423259326608e-007
6.52237084172601e+009	6.10019126938343e-007,9.77677262349302e-007
6.52523319100793e+009	6.10116814764107e-007,9.77931357603089e-007
6.52809679643484e+009	6.10214459908362e-007,9.78185545159298e-007
6.53096165855800e+009	6.10312062349657e-007,9.78439825089247e-007
6.53382777792890e+009	6.10409622066561e-007,9.78694197464238e-007
6.53669515509929e+009	6.10507139037684e-007,9.78948662355561e-007
6.53956379062116e+009	6.10604613241675e-007,9.79203219834503e-007
6.54243368504673e+009	6.10702044657145e-007,9.79457869972298e-007
6.54530483892848e+009	6.10799433262817e-007,9.79712612840210e-007
6.54817725281913e+009	6.10896779037381e-007,9.79967448509456e-007
6.55105092727162e+009	6.10994081959582e-007,9.80222377051254e-007
6.55392586283916e+009	6.11091342008165e-007,9.80477398536793e-007
6.55680206007518e+009	6.11188559161913e-007,9.80732513037248e-007
6.55967951953338e+009	6.11285733399637e-007,9.80987720623784e-007
6.56255824176768e+009	6.11382864700196e-007,9.81243021367562e-007
6.56543822733224e+009	6.11479953042434e-007,9.81498415339701e-007
6.56831947678150e+009	6.11576998405229e-007,9.81753902611313e-007
6.57120199067009e+009	6.11674000767516e-007,9.82009483253505e-007
6.57408576955292e+009	6.11770960108223e-007,9.82265157337357e-007
6.57697081398515e+009	6.11867876406319e-007,9.82520924933935e-007
6.57985712452214e+009	6.11964749640772e-007,9.82776786114278e-007
6.58274470171954e+009	6.12061579790628e-007,9.83032740949435e-007
6.58563354613322e+009	6.12158366834897e-007,9.83288789510405e-007
6.58852365831930e+009	6.12255110752660e-007,9.83544931868198e-007
6.59141503883415e+009	6.12351811522989e-007,9.83801168093783e-007
6.59430768823436e+009	6.12448469125024e-007,9.84057498258142e-007
