Freq.	V(vin)/-I(Vg)
2.27509743077106e+006	-1.31682948040949e+003,-5.99360215595999e+003
2.28034207199940e+006	-1.31813374261770e+003,-5.97753618743006e+003
2.28559880337441e+006	-1.31942558323582e+003,-5.96150284427255e+003
2.29086765276675e+006	-1.32070503799272e+003,-5.94550206188570e+003
2.29614864811134e+006	-1.32197214193239e+003,-5.92953377476979e+003
2.30144181740748e+006	-1.32322693035770e+003,-5.91359791856852e+003
2.30674718871904e+006	-1.32446943850365e+003,-5.89769442933440e+003
2.31206479017456e+006	-1.32569970059127e+003,-5.88182324154170e+003
2.31739464996745e+006	-1.32691775182752e+003,-5.86598429231354e+003
2.32273679635607e+006	-1.32812362657683e+003,-5.85017751754517e+003
2.32809125766397e+006	-1.32931735847475e+003,-5.83440285217626e+003
2.33345806227996e+006	-1.33049898230865e+003,-5.81866023409851e+003
2.33883723865831e+006	-1.33166853137089e+003,-5.80294959863704e+003
2.34422881531888e+006	-1.33282603977160e+003,-5.78727088336394e+003
2.34963282084726e+006	-1.33397154123049e+003,-5.77162402557370e+003
2.35504928389496e+006	-1.33510506831381e+003,-5.75600896073877e+003
2.36047823317952e+006	-1.33622665473535e+003,-5.74042562721824e+003
2.36591969748470e+006	-1.33733633316874e+003,-5.72487396177783e+003
2.37137370566060e+006	-1.33843413656167e+003,-5.70935390226772e+003
2.37684028662382e+006	-1.33952009758909e+003,-5.69386538651031e+003
2.38231946935763e+006	-1.34059424876413e+003,-5.67840835252331e+003
2.38781128291211e+006	-1.34165662190345e+003,-5.66298273744277e+003
2.39331575640432e+006	-1.34270724952746e+003,-5.64758848033820e+003
2.39883291901842e+006	-1.34374616367821e+003,-5.63222551982037e+003
2.40436280000586e+006	-1.34477339548859e+003,-5.61689379321816e+003
2.40990542868552e+006	-1.34578897690884e+003,-5.60159323998176e+003
2.41546083444386e+006	-1.34679293973435e+003,-5.58632379974828e+003
2.42102904673510e+006	-1.34778531443331e+003,-5.57108541005829e+003
2.42661009508133e+006	-1.34876613303590e+003,-5.55587801199572e+003
2.43220400907273e+006	-1.34973542529200e+003,-5.54070154270400e+003
2.43781081836766e+006	-1.35069322293652e+003,-5.52555594366661e+003
2.44343055269288e+006	-1.35163955585903e+003,-5.51044115328620e+003
2.44906324184365e+006	-1.35257445518505e+003,-5.49535711282702e+003
2.45470891568393e+006	-1.35349795052377e+003,-5.48030376112642e+003
2.46036760414653e+006	-1.35441007208595e+003,-5.46528103865711e+003
2.46603933723324e+006	-1.35531085004892e+003,-5.45028888629666e+003
2.47172414501502e+006	-1.35620031392741e+003,-5.43532724414110e+003
2.47742205763218e+006	-1.35707849362746e+003,-5.42039605348989e+003
2.48313310529446e+006	-1.35794541829008e+003,-5.40549525467955e+003
2.48885731828128e+006	-1.35880111755628e+003,-5.39062478943430e+003
2.49459472694184e+006	-1.35964562030693e+003,-5.37578459852918e+003
2.50034536169531e+006	-1.36047895540137e+003,-5.36097462315912e+003
2.50610925303099e+006	-1.36130115209039e+003,-5.34619480569297e+003
2.51188643150846e+006	-1.36211223908188e+003,-5.33144508794640e+003
2.51767692775773e+006	-1.36291224444519e+003,-5.31672541101596e+003
2.52348077247944e+006	-1.36370119674609e+003,-5.30203571735981e+003
2.52929799644501e+006	-1.36447912422387e+003,-5.28737594927883e+003
2.53512863049677e+006	-1.36524605520163e+003,-5.27274604966595e+003
2.54097270554817e+006	-1.36600201747402e+003,-5.25814596089491e+003
2.54683025258390e+006	-1.36674703861973e+003,-5.24357562538756e+003
2.55270130266010e+006	-1.36748114671171e+003,-5.22903498688777e+003
2.55858588690450e+006	-1.36820436869343e+003,-5.21452398754733e+003
2.56448403651657e+006	-1.36891673241181e+003,-5.20004257155795e+003
2.57039578276771e+006	-1.36961826499271e+003,-5.18559068225228e+003
2.57632115700142e+006	-1.37030899325384e+003,-5.17116826284139e+003
2.58226019063344e+006	-1.37098894440872e+003,-5.15677525765555e+003
2.58821291515193e+006	-1.37165814506056e+003,-5.14241161037114e+003
2.59417936211765e+006	-1.37231662211105e+003,-5.12807726559688e+003
2.60015956316410e+006	-1.37296440165739e+003,-5.11377216695651e+003
2.60615354999773e+006	-1.37360151059484e+003,-5.09949625986656e+003
2.61216135439803e+006	-1.37422797482078e+003,-5.08524948842198e+003
2.61818300821781e+006	-1.37484382043349e+003,-5.07103179747498e+003
2.62421854338326e+006	-1.37544907353390e+003,-5.05684313228096e+003
2.63026799189420e+006	-1.37604376032307e+003,-5.04268343866049e+003
2.63633138582420e+006	-1.37662790582238e+003,-5.02855266082752e+003
2.64240875732076e+006	-1.37720153604753e+003,-5.01445074507826e+003
2.64850013860551e+006	-1.37776467633150e+003,-5.00037763694384e+003
2.65460556197435e+006	-1.37831735201569e+003,-4.98633328236244e+003
2.66072505979761e+006	-1.37885958845168e+003,-4.97231762767226e+003
2.66685866452028e+006	-1.37939141051399e+003,-4.95833061880041e+003
2.67300640866211e+006	-1.37991284318725e+003,-4.94437220224323e+003
2.67916832481783e+006	-1.38042391118082e+003,-4.93044232441687e+003
2.68534444565730e+006	-1.38092463941070e+003,-4.91654093245954e+003
2.69153480392570e+006	-1.38141505242220e+003,-4.90266797327081e+003
2.69773943244371e+006	-1.38189517458611e+003,-4.88882339383804e+003
2.70395836410763e+006	-1.38236503029200e+003,-4.87500714155098e+003
2.71019163188962e+006	-1.38282464347171e+003,-4.86121916342344e+003
2.71643926883786e+006	-1.38327403874640e+003,-4.84745940795307e+003
2.72270130807669e+006	-1.38371323980503e+003,-4.83372782248921e+003
2.72897778280681e+006	-1.38414227026710e+003,-4.82002435463921e+003
2.73526872630548e+006	-1.38456115444063e+003,-4.80634895347109e+003
2.74157417192665e+006	-1.38496991542971e+003,-4.79270156648124e+003
2.74789415310116e+006	-1.38536857702747e+003,-4.77908214262510e+003
2.75422870333693e+006	-1.38575716249047e+003,-4.76549063035623e+003
2.76057785621910e+006	-1.38613569520025e+003,-4.75192697867624e+003
2.76694164541026e+006	-1.38650419838135e+003,-4.73839113668687e+003
2.77332010465059e+006	-1.38686269501136e+003,-4.72488305344770e+003
2.77971326775804e+006	-1.38721120810098e+003,-4.71140267841725e+003
2.78612116862851e+006	-1.38754976041892e+003,-4.69794996101567e+003
2.79254384123608e+006	-1.38787837458496e+003,-4.68452485077635e+003
2.79898131963310e+006	-1.38819707371936e+003,-4.67112729833685e+003
2.80543363795045e+006	-1.38850587987147e+003,-4.65775725302470e+003
2.81190083039767e+006	-1.38880481568671e+003,-4.64441466541528e+003
2.81838293126318e+006	-1.38909390339185e+003,-4.63109948577468e+003
2.82487997491443e+006	-1.38937316534846e+003,-4.61781166490227e+003
2.83139199579810e+006	-1.38964262359668e+003,-4.60455115343572e+003
2.83791902844028e+006	-1.38990230013237e+003,-4.59131790227032e+003
2.84446110744663e+006	-1.39015221672424e+003,-4.57811186228893e+003
2.85101826750262e+006	-1.39039239555372e+003,-4.56493298530577e+003
2.85759054337366e+006	-1.39062285803520e+003,-4.55178122231158e+003
2.86417796990529e+006	-1.39084362599804e+003,-4.53865652522680e+003
2.87078058202339e+006	-1.39105472095890e+003,-4.52555884582887e+003
2.87739841473437e+006	-1.39125616413394e+003,-4.51248813575805e+003
2.88403150312530e+006	-1.39144797706048e+003,-4.49944434744278e+003
2.89067988236417e+006	-1.39163018115187e+003,-4.48642743343300e+003
2.89734358770001e+006	-1.39180279734575e+003,-4.47343734588889e+003
2.90402265446314e+006	-1.39196584663868e+003,-4.46047403736649e+003
2.91071711806529e+006	-1.39211935017458e+003,-4.44753746093792e+003
2.91742701399985e+006	-1.39226332854337e+003,-4.43462756917203e+003
2.92415237784202e+006	-1.39239780327270e+003,-4.42174431628718e+003
2.93089324524900e+006	-1.39252279446278e+003,-4.40888765474527e+003
2.93764965196020e+006	-1.39263832280554e+003,-4.39605753815745e+003
2.94442163379743e+006	-1.39274440888471e+003,-4.38325392027068e+003
2.95120922666505e+006	-1.39284107326334e+003,-4.37047675509231e+003
2.95801246655021e+006	-1.39292833631163e+003,-4.35772599664611e+003
2.96483138952300e+006	-1.39300621829757e+003,-4.34500159909760e+003
2.97166603173668e+006	-1.39307473955839e+003,-4.33230351699645e+003
2.97851642942784e+006	-1.39313391990507e+003,-4.31963170443642e+003
2.98538261891661e+006	-1.39318377981914e+003,-4.30698611673246e+003
2.99226463660684e+006	-1.39322433891756e+003,-4.29436670827400e+003
2.99916251898630e+006	-1.39325561740521e+003,-4.28177343454275e+003
3.00607630262687e+006	-1.39327763488333e+003,-4.26920625046383e+003
3.01300602418476e+006	-1.39329041120194e+003,-4.25666511157969e+003
3.01995172040065e+006	-1.39329396603686e+003,-4.24414997346526e+003
3.02691342809994e+006	-1.39328831906066e+003,-4.23166079196007e+003
3.03389118419290e+006	-1.39327348977559e+003,-4.21919752294112e+003
3.04088502567490e+006	-1.39324949768380e+003,-4.20676012255152e+003
3.04789498962660e+006	-1.39321636212183e+003,-4.19434854697591e+003
3.05492111321413e+006	-1.39317410242877e+003,-4.18196275266685e+003
3.06196343368929e+006	-1.39312273778302e+003,-4.16960269612208e+003
3.06902198838977e+006	-1.39306228745125e+003,-4.15726833421726e+003
3.07609681473932e+006	-1.39299277062390e+003,-4.14495962398317e+003
3.08318795024796e+006	-1.39291420625366e+003,-4.13267652239172e+003
3.09029543251219e+006	-1.39282661346815e+003,-4.12041898689801e+003
3.09741929921518e+006	-1.39273001099613e+003,-4.10818697468990e+003
3.10455958812695e+006	-1.39262441782665e+003,-4.09598044354381e+003
3.11171633710461e+006	-1.39250985296144e+003,-4.08379935149890e+003
3.11888958409252e+006	-1.39238633485097e+003,-4.07164365612693e+003
3.12607936712254e+006	-1.39225388236872e+003,-4.05951331579314e+003
3.13328572431417e+006	-1.39211251416433e+003,-4.04740828881572e+003
3.14050869387479e+006	-1.39196224858764e+003,-4.03532853337199e+003
3.14774831409989e+006	-1.39180310433238e+003,-4.02327400831840e+003
3.15500462337320e+006	-1.39163509995353e+003,-4.01124467257238e+003
3.16227766016695e+006	-1.39145825363468e+003,-3.99924048481577e+003
3.16956746304205e+006	-1.39127258390400e+003,-3.98726140440207e+003
3.17687407064833e+006	-1.39107810892208e+003,-3.97530739045378e+003
3.18419752172468e+006	-1.39087484719267e+003,-3.96337840275807e+003
3.19153785509931e+006	-1.39066281677984e+003,-3.95147440077664e+003
3.19889510968995e+006	-1.39044203554723e+003,-3.93959534395430e+003
3.20626932450401e+006	-1.39021252224966e+003,-3.92774119306747e+003
3.21366053863886e+006	-1.38997429427553e+003,-3.91591190742472e+003
3.22106879128197e+006	-1.38972737006118e+003,-3.90410744785358e+003
3.22849412171117e+006	-1.38947176753737e+003,-3.89232777477728e+003
3.23593656929481e+006	-1.38920750444529e+003,-3.88057284860741e+003
3.24339617349202e+006	-1.38893459872039e+003,-3.86884263021556e+003
3.25087297385287e+006	-1.38865306826552e+003,-3.85713708064507e+003
3.25836701001861e+006	-1.38836293094977e+003,-3.84545616111357e+003
3.26587832172188e+006	-1.38806420438302e+003,-3.83379983274116e+003
3.27340694878690e+006	-1.38775690622589e+003,-3.82216805691793e+003
3.28095293112970e+006	-1.38744105433613e+003,-3.81056079548341e+003
3.28851630875834e+006	-1.38711666631955e+003,-3.79897801018213e+003
3.29609712177308e+006	-1.38678375960944e+003,-3.78741966276171e+003
3.30369541036665e+006	-1.38644235199308e+003,-3.77588571559105e+003
3.31131121482441e+006	-1.38609246086153e+003,-3.76437613077814e+003
3.31894457552460e+006	-1.38573410381153e+003,-3.75289087087420e+003
3.32659553293853e+006	-1.38536729820169e+003,-3.74142989834925e+003
3.33426412763083e+006	-1.38499206159550e+003,-3.72999317611468e+003
3.34195040025962e+006	-1.38460841132351e+003,-3.71858066700351e+003
3.34965439157675e+006	-1.38421636463089e+003,-3.70719233395009e+003
3.35737614242802e+006	-1.38381593919111e+003,-3.69582814057509e+003
3.36511569375338e+006	-1.38340715201385e+003,-3.68448804992442e+003
3.37287308658716e+006	-1.38299002046517e+003,-3.67317202564975e+003
3.38064836205828e+006	-1.38256456183475e+003,-3.66188003150026e+003
3.38844156139048e+006	-1.38213079347897e+003,-3.65061203149000e+003
3.39625272590254e+006	-1.38168873253711e+003,-3.63936798957093e+003
3.40408189700846e+006	-1.38123839607766e+003,-3.62814786980203e+003
3.41192911621773e+006	-1.38077980138619e+003,-3.61695163666804e+003
3.41979442513553e+006	-1.38031296567801e+003,-3.60577925475702e+003
3.42767786546294e+006	-1.37983790603236e+003,-3.59463068868255e+003
3.43557947899718e+006	-1.37935463939431e+003,-3.58350590309037e+003
3.44349930763182e+006	-1.37886318299965e+003,-3.57240486312541e+003
3.45143739335699e+006	-1.37836355409252e+003,-3.56132753411337e+003
3.45939377825964e+006	-1.37785576936920e+003,-3.55027388095278e+003
3.46736850452374e+006	-1.37733984623739e+003,-3.53924386949450e+003
3.47536161443048e+006	-1.37681580135426e+003,-3.52823746494031e+003
3.48337315035853e+006	-1.37628365208762e+003,-3.51725463343350e+003
3.49140315478427e+006	-1.37574341540559e+003,-3.50629534085106e+003
3.49945167028198e+006	-1.37519510795564e+003,-3.49535955289032e+003
3.50751873952408e+006	-1.37463874709220e+003,-3.48444723617457e+003
3.51560440528138e+006	-1.37407434971134e+003,-3.47355835699763e+003
3.52370871042327e+006	-1.37350193266823e+003,-3.46269288177000e+003
3.53183169791796e+006	-1.37292151318184e+003,-3.45185077744975e+003
3.53997341083273e+006	-1.37233310768869e+003,-3.44103201032637e+003
3.54813389233414e+006	-1.37173673373346e+003,-3.43023654801467e+003
3.55631318568823e+006	-1.37113240781568e+003,-3.41946435718448e+003
3.56451133426082e+006	-1.37052014693904e+003,-3.40871540519044e+003
3.57272838151766e+006	-1.36989996833830e+003,-3.39798965977934e+003
3.58096437102473e+006	-1.36927188868610e+003,-3.38728708826280e+003
3.58921934644841e+006	-1.36863592508981e+003,-3.37660765855435e+003
3.59749335155578e+006	-1.36799209423510e+003,-3.36595133827919e+003
3.60578643021478e+006	-1.36734041317825e+003,-3.35531809559037e+003
3.61409862639448e+006	-1.36668089894887e+003,-3.34470789876028e+003
3.62242998416533e+006	-1.36601356842522e+003,-3.33412071604799e+003
3.63078054769936e+006	-1.36533843859629e+003,-3.32355651596658e+003
3.63915036127041e+006	-1.36465552623873e+003,-3.31301526695715e+003
3.64753946925441e+006	-1.36396484830854e+003,-3.30249693778089e+003
3.65594791612958e+006	-1.36326642206551e+003,-3.29200149764207e+003
3.66437574647666e+006	-1.36256026424497e+003,-3.28152891535231e+003
3.67282300497917e+006	-1.36184639189041e+003,-3.27107916016950e+003
3.68128973642363e+006	-1.36112482197300e+003,-3.26065220141074e+003
3.68977598569982e+006	-1.36039557139421e+003,-3.25024800845611e+003
3.69828179780097e+006	-1.35965865736308e+003,-3.23986655112207e+003
3.70680721782407e+006	-1.35891409658455e+003,-3.22950779885474e+003
3.71535229097003e+006	-1.35816190657203e+003,-3.21917172202380e+003
3.72391706254398e+006	-1.35740210396645e+003,-3.20885829026783e+003
3.73250157795550e+006	-1.35663470621712e+003,-3.19856747413900e+003
3.74110588271882e+006	-1.35585972991039e+003,-3.18829924347608e+003
3.74973002245312e+006	-1.35507719244054e+003,-3.17805356902168e+003
3.75837404288272e+006	-1.35428711071569e+003,-3.16783042117039e+003
3.76703798983737e+006	-1.35348950226293e+003,-3.15762977102721e+003
3.77572190925243e+006	-1.35268438394729e+003,-3.14745158918159e+003
3.78442584716920e+006	-1.35187177289110e+003,-3.13729584658545e+003
3.79314984973508e+006	-1.35105168641035e+003,-3.12716251448907e+003
3.80189396320387e+006	-1.35022414183382e+003,-3.11705156426641e+003
3.81065823393599e+006	-1.34938915608781e+003,-3.10696296702582e+003
3.81944270839872e+006	-1.34854674683499e+003,-3.09689669467311e+003
3.82824743316647e+006	-1.34769693086273e+003,-3.08685271841011e+003
3.83707245492103e+006	-1.34683972598986e+003,-3.07683101050314e+003
3.84591782045178e+006	-1.34597514922872e+003,-3.06683154257641e+003
3.85478357665595e+006	-1.34510321814735e+003,-3.05685428687232e+003
3.86366977053892e+006	-1.34422394998721e+003,-3.04689921543647e+003
3.87257644921440e+006	-1.34333736231054e+003,-3.03696630070869e+003
3.88150365990470e+006	-1.34244347241740e+003,-3.02705551499127e+003
3.89045144994102e+006	-1.34154229798568e+003,-3.01716683102992e+003
3.89941986676365e+006	-1.34063385626615e+003,-3.00730022127799e+003
3.90840895792223e+006	-1.33971816517419e+003,-2.99745565888664e+003
3.91741877107604e+006	-1.33879524202989e+003,-2.98763311656579e+003
3.92644935399420e+006	-1.33786510459168e+003,-2.97783256751045e+003
3.93550075455597e+006	-1.33692777059742e+003,-2.96805398498889e+003
3.94457302075098e+006	-1.33598325726184e+003,-2.95829734189861e+003
3.95366620067947e+006	-1.33503158285704e+003,-2.94856261215891e+003
3.96278034255258e+006	-1.33407276485281e+003,-2.93884976907018e+003
3.97191549469258e+006	-1.33310682115724e+003,-2.92915878640435e+003
3.98107170553315e+006	-1.33213376966752e+003,-2.91948963800794e+003
3.99024902361959e+006	-1.33115362816295e+003,-2.90984229770773e+003
3.99944749760914e+006	-1.33016641474690e+003,-2.90021673969509e+003
4.00866717627119e+006	-1.32917214707967e+003,-2.89061293785872e+003
4.01790810848756e+006	-1.32817084342225e+003,-2.88103086668440e+003
4.02717034325274e+006	-1.32716252170583e+003,-2.87147050045240e+003
4.03645392967420e+006	-1.32614720018754e+003,-2.86193181379894e+003
4.04575891697257e+006	-1.32512489685756e+003,-2.85241478120503e+003
4.05508535448198e+006	-1.32409562992493e+003,-2.84291937741552e+003
4.06443329165026e+006	-1.32305941776464e+003,-2.83344557738546e+003
4.07380277803926e+006	-1.32201627838580e+003,-2.82399335583353e+003
4.08319386332505e+006	-1.32096623054992e+003,-2.81456268817877e+003
4.09260659729823e+006	-1.31990929239172e+003,-2.80515354938237e+003
4.10204102986418e+006	-1.31884548216607e+003,-2.79576591457680e+003
4.11149721104333e+006	-1.31777481845745e+003,-2.78639975923350e+003
4.12097519097141e+006	-1.31669732007214e+003,-2.77705505906771e+003
4.13047501989972e+006	-1.31561300515556e+003,-2.76773178931693e+003
4.13999674819540e+006	-1.31452189280692e+003,-2.75842992605849e+003
4.14954042634172e+006	-1.31342400136652e+003,-2.74914944481388e+003
