Freq.	V(vout)*exp(i*Pi)
1.69433780044648e+008	-3.74663370077090e-002,-1.66966678517603e-002
1.69824365246090e+008	-3.73701488725077e-002,-1.65829834982064e-002
1.70215850839410e+008	-3.72740999453665e-002,-1.64697577960440e-002
1.70608238900227e+008	-3.71781902440967e-002,-1.63569895148534e-002
1.71001531508943e+008	-3.70824197874541e-002,-1.62446774279529e-002
1.71395730750757e+008	-3.69867885951392e-002,-1.61328203123599e-002
1.71790838715673e+008	-3.68912966877988e-002,-1.60214169487551e-002
1.72186857498515e+008	-3.67959440870283e-002,-1.59104661214455e-002
1.72583789198934e+008	-3.67007308153712e-002,-1.57999666183286e-002
1.72981635921424e+008	-3.66056568963226e-002,-1.56899172308545e-002
1.73380399775327e+008	-3.65107223540331e-002,-1.55803167519292e-002
1.73780082874851e+008	-3.64159272147771e-002,-1.54711639861889e-002
1.74180687339074e+008	-3.63212715037183e-002,-1.53624577272987e-002
1.74582215291963e+008	-3.62267552493501e-002,-1.52541967887559e-002
1.74984668862378e+008	-3.61323784790100e-002,-1.51463799731113e-002
1.75388050184088e+008	-3.60381412221915e-002,-1.50390060944269e-002
1.75792361395781e+008	-3.59440435090318e-002,-1.49320739680277e-002
1.76197604641075e+008	-3.58500853706133e-002,-1.48255824125079e-002
1.76603782068528e+008	-3.57562668392897e-002,-1.47195302516836e-002
1.77010895831654e+008	-3.56625879473733e-002,-1.46139163066028e-002
1.77418948088928e+008	-3.55690487287557e-002,-1.45087394054908e-002
1.77827941003803e+008	-3.54756492189437e-002,-1.44039983836237e-002
1.78237876744720e+008	-3.53823894533763e-002,-1.42996920734537e-002
1.78648757485116e+008	-3.52892694687518e-002,-1.41958193124767e-002
1.79060585403440e+008	-3.51962893026957e-002,-1.40923789412199e-002
1.79473362683163e+008	-3.51034489937523e-002,-1.39893698032114e-002
1.79887091512789e+008	-3.50107485813847e-002,-1.38867907449444e-002
1.80301774085867e+008	-3.49181881059673e-002,-1.37846406158480e-002
1.80717412601002e+008	-3.48257676087829e-002,-1.36829182682508e-002
1.81134009261870e+008	-3.47334871320178e-002,-1.35816225573522e-002
1.81551566277223e+008	-3.46413467187547e-002,-1.34807523411894e-002
1.81970085860907e+008	-3.45493464133496e-002,-1.33803064824713e-002
1.82389570231872e+008	-3.44574862595255e-002,-1.32802838392129e-002
1.82810021614183e+008	-3.43657663041648e-002,-1.31806832833766e-002
1.83231442237029e+008	-3.42741865935050e-002,-1.30815036821661e-002
1.83653834334743e+008	-3.41827471746372e-002,-1.29827439055041e-002
1.84077200146803e+008	-3.40914480970913e-002,-1.28844028332880e-002
1.84501541917855e+008	-3.40002894092873e-002,-1.27864793388618e-002
1.84926861897715e+008	-3.39092711604648e-002,-1.26889722982319e-002
1.85353162341388e+008	-3.38183934027163e-002,-1.25918805990142e-002
1.85780445509077e+008	-3.37276561869512e-002,-1.24952031223144e-002
1.86208713666193e+008	-3.36370595673641e-002,-1.23989387624792e-002
1.86637969083373e+008	-3.35466035948397e-002,-1.23030863984958e-002
1.87068214036486e+008	-3.34562883252061e-002,-1.22076449296083e-002
1.87499450806648e+008	-3.33661138130195e-002,-1.21126132485791e-002
1.87931681680233e+008	-3.32760801140438e-002,-1.20179902523347e-002
1.88364908948886e+008	-3.31861872848243e-002,-1.19237748401600e-002
1.88799134909535e+008	-3.30964353826813e-002,-1.18299659136706e-002
1.89234361864403e+008	-3.30068244656981e-002,-1.17365623767861e-002
1.89670592121019e+008	-3.29173545927141e-002,-1.16435631357014e-002
1.90107827992235e+008	-3.28280258233130e-002,-1.15509670988599e-002
1.90546071796229e+008	-3.27388382178158e-002,-1.14587731769272e-002
1.90985325856528e+008	-3.26497918377152e-002,-1.13669802844469e-002
1.91425592502012e+008	-3.25608867434269e-002,-1.12755873314019e-002
1.91866874066933e+008	-3.24721229992165e-002,-1.11845932416763e-002
1.92309172890919e+008	-3.23835006659756e-002,-1.10939969262272e-002
1.92752491318997e+008	-3.22950198098229e-002,-1.10037973147506e-002
1.93196831701595e+008	-3.22066804948279e-002,-1.09139933290047e-002
1.93642196394563e+008	-3.21184827857128e-002,-1.08245838928205e-002
1.94088587759180e+008	-3.20304267473718e-002,-1.07355679304589e-002
1.94536008162168e+008	-3.19425124471977e-002,-1.06469443746947e-002
1.94984459975706e+008	-3.18547399532314e-002,-1.05587121602033e-002
1.95433945577441e+008	-3.17671093317763e-002,-1.04708702155498e-002
1.95884467350500e+008	-3.16796206516170e-002,-1.03834174776759e-002
1.96336027683506e+008	-3.15922739821429e-002,-1.02963528853853e-002
1.96788628970586e+008	-3.15050693909187e-002,-1.02096753714607e-002
1.97242273611386e+008	-3.14180069508886e-002,-1.01233838863073e-002
1.97696964011087e+008	-3.13310867302498e-002,-1.00374773648455e-002
1.98152702580410e+008	-3.12443088016100e-002,-9.95195475634654e-003
1.98609491735637e+008	-3.11576732366605e-002,-9.86681500714690e-003
1.99067333898618e+008	-3.10711801066215e-002,-9.78205706228230e-003
1.99526231496788e+008	-3.09848294846875e-002,-9.69767987316184e-003
1.99986186963174e+008	-3.08986214435567e-002,-9.61368238984979e-003
2.00447202736415e+008	-3.08125560588999e-002,-9.53006357167425e-003
2.00909281260772e+008	-3.07266334023618e-002,-9.44682236601990e-003
2.01372424986137e+008	-3.06408535485199e-002,-9.36395772954310e-003
2.01836636368054e+008	-3.05552165749246e-002,-9.28146862794722e-003
2.02301917867725e+008	-3.04697225550105e-002,-9.19935401511859e-003
2.02768271952026e+008	-3.03843715651443e-002,-9.11761285400002e-003
2.03235701093520e+008	-3.02991636820974e-002,-9.03624410907820e-003
2.03704207770469e+008	-3.02140989809730e-002,-8.95524674056034e-003
2.04173794466850e+008	-3.01291775408343e-002,-8.87461972038838e-003
2.04644463672364e+008	-3.00443994369828e-002,-8.79436201041370e-003
2.05116217882453e+008	-2.99597647491906e-002,-8.71447258553372e-003
2.05589059598311e+008	-2.98752735528883e-002,-8.63495040922580e-003
2.06062991326896e+008	-2.97909259300648e-002,-8.55579446352930e-003
2.06538015580949e+008	-2.97067219551745e-002,-8.47700371065125e-003
2.07014134879000e+008	-2.96226617108044e-002,-8.39857713542095e-003
2.07491351745386e+008	-2.95387452740400e-002,-8.32051370858847e-003
2.07969668710265e+008	-2.94549727248452e-002,-8.24281240932664e-003
2.08449088309624e+008	-2.93713441423633e-002,-8.16547221540948e-003
2.08929613085299e+008	-2.92878596075554e-002,-8.08849211010115e-003
2.09411245584984e+008	-2.92045191999971e-002,-8.01187107387542e-003
2.09893988362247e+008	-2.91213229999882e-002,-7.93560808991915e-003
2.10377843976541e+008	-2.90382710880054e-002,-7.85970214273212e-003
2.10862814993223e+008	-2.89553635446884e-002,-7.78415221811449e-003
2.11348903983558e+008	-2.88726004508244e-002,-7.70895730315065e-003
2.11836113524743e+008	-2.87899818873325e-002,-7.63411638619492e-003
2.12324446199915e+008	-2.87075079352487e-002,-7.55962845685623e-003
2.12813904598164e+008	-2.86251786757109e-002,-7.48549250598484e-003
2.13304491314550e+008	-2.85429941899434e-002,-7.41170752565747e-003
2.13796208950115e+008	-2.84609545592399e-002,-7.33827250916523e-003
2.14289060111898e+008	-2.83790598649519e-002,-7.26518645099689e-003
2.14783047412945e+008	-2.82973101884682e-002,-7.19244834683042e-003
2.15278173472328e+008	-2.82157056112033e-002,-7.12005719351551e-003
2.15774440915158e+008	-2.81342462145803e-002,-7.04801198906337e-003
2.16271852372593e+008	-2.80529320800152e-002,-6.97631173263370e-003
2.16770410481860e+008	-2.79717632889016e-002,-6.90495542452302e-003
2.17270117886265e+008	-2.78907399225952e-002,-6.83394206615171e-003
2.17770977235206e+008	-2.78098620623981e-002,-6.76327066005258e-003
2.18272991184190e+008	-2.77291297895426e-002,-6.69294020986102e-003
2.18776162394845e+008	-2.76485431851763e-002,-6.62294972030151e-003
2.19280493534934e+008	-2.75681023303463e-002,-6.55329819717810e-003
2.19785987278371e+008	-2.74878073059831e-002,-6.48398464736339e-003
2.20292646305234e+008	-2.74076581928851e-002,-6.41500807878858e-003
2.20800473301778e+008	-2.73276550717028e-002,-6.34636750043287e-003
2.21309470960452e+008	-2.72477980229230e-002,-6.27806192231288e-003
2.21819641979910e+008	-2.71680871268543e-002,-6.21009035547396e-003
2.22330989065028e+008	-2.70885224636090e-002,-6.14245181198155e-003
2.22843514926918e+008	-2.70091041130902e-002,-6.07514530490951e-003
2.23357222282940e+008	-2.69298321549742e-002,-6.00816984833298e-003
2.23872113856721e+008	-2.68507066686949e-002,-5.94152445731978e-003
2.24388192378163e+008	-2.67717277334290e-002,-5.87520814792134e-003
2.24905460583464e+008	-2.66928954280808e-002,-5.80921993716409e-003
2.25423921215129e+008	-2.66142098312646e-002,-5.74355884304256e-003
2.25943577021983e+008	-2.65356710212908e-002,-5.67822388451121e-003
2.26464430759191e+008	-2.64572790761505e-002,-5.61321408147685e-003
2.26986485188267e+008	-2.63790340734976e-002,-5.54852845478997e-003
2.27509743077092e+008	-2.63009360906375e-002,-5.48416602624100e-003
2.28034207199926e+008	-2.62229852045065e-002,-5.42012581855045e-003
2.28559880337427e+008	-2.61451814916603e-002,-5.35640685536415e-003
2.29086765276661e+008	-2.60675250282573e-002,-5.29300816124514e-003
2.29614864811120e+008	-2.59900158900430e-002,-5.22992876166990e-003
2.30144181740734e+008	-2.59126541523348e-002,-5.16716768302024e-003
2.30674718871890e+008	-2.58354398900067e-002,-5.10472395257905e-003
2.31206479017442e+008	-2.57583731774738e-002,-5.04259659852445e-003
2.31739464996730e+008	-2.56814540898284e-002,-4.98078465202017e-003
2.32273679635593e+008	-2.56046826982229e-002,-4.91928713881420e-003
2.32809125766383e+008	-2.55280590767557e-002,-4.85810309184888e-003
2.33345806227982e+008	-2.54515832978561e-002,-4.79723154283278e-003
2.33883723865817e+008	-2.53752554334195e-002,-4.73667152434558e-003
2.34422881531873e+008	-2.52990755547922e-002,-4.67642206983512e-003
2.34963282084711e+008	-2.52230437327562e-002,-4.61648221361155e-003
2.35504928389481e+008	-2.51471600375155e-002,-4.55685099084475e-003
2.36047823317938e+008	-2.50714245386797e-002,-4.49752743756117e-003
2.36591969748456e+008	-2.49958373052511e-002,-4.43851059063961e-003
2.37137370566045e+008	-2.49203984056081e-002,-4.37979948780859e-003
2.37684028662367e+008	-2.48451079074929e-002,-4.32139316764353e-003
2.38231946935748e+008	-2.47699658779947e-002,-4.26329066956436e-003
2.38781128291196e+008	-2.46949723835374e-002,-4.20549103383231e-003
2.39331575640417e+008	-2.46201274898632e-002,-4.14799330154856e-003
2.39883291901827e+008	-2.45454312620203e-002,-4.09079651465118e-003
2.40436280000571e+008	-2.44708837643472e-002,-4.03389971591428e-003
2.40990542868537e+008	-2.43964850604596e-002,-3.97730194894580e-003
2.41546083444371e+008	-2.43222352132357e-002,-3.92100225818546e-003
2.42102904673495e+008	-2.42481342848027e-002,-3.86499968890519e-003
2.42661009508118e+008	-2.41741823353660e-002,-3.80929328535888e-003
2.43220400907258e+008	-2.41003794289789e-002,-3.75388210001939e-003
2.43781081836751e+008	-2.40267256219616e-002,-3.69876517510409e-003
2.44343055269273e+008	-2.39532209744561e-002,-3.64394156104659e-003
2.44906324184350e+008	-2.38798655434710e-002,-3.58941030546223e-003
2.45470891568378e+008	-2.38066593898065e-002,-3.53517046399330e-003
2.46036760414638e+008	-2.37336025664800e-002,-3.48122108230883e-003
2.46603933723308e+008	-2.36606951302739e-002,-3.42756121410642e-003
2.47172414501487e+008	-2.35879371359411e-002,-3.37418991211165e-003
2.47742205763202e+008	-2.35153286373496e-002,-3.32110622987810e-003
2.48313310529431e+008	-2.34428696874681e-002,-3.26830922178940e-003
2.48885731828112e+008	-2.33705603383542e-002,-3.21579794305862e-003
2.49459472694168e+008	-2.32984006411413e-002,-3.16357144973099e-003
2.50034536169516e+008	-2.32263906460256e-002,-3.11162879868372e-003
2.50610925303084e+008	-2.31545304022539e-002,-3.05996904762835e-003
2.51188643150830e+008	-2.30828199581119e-002,-3.00859125511124e-003
2.51767692775757e+008	-2.30112593609106e-002,-2.95749448051676e-003
2.52348077247929e+008	-2.29398486569751e-002,-2.90667778406809e-003
2.52929799644486e+008	-2.28685878916315e-002,-2.85614022682962e-003
2.53512863049662e+008	-2.27974771091965e-002,-2.80588087070881e-003
2.54097270554801e+008	-2.27265163529641e-002,-2.75589877845899e-003
2.54683025258374e+008	-2.26557056651943e-002,-2.70619301368207e-003
2.55270130265995e+008	-2.25850450871020e-002,-2.65676264083047e-003
2.55858588690434e+008	-2.25145346588442e-002,-2.60760672521033e-003
2.56448403651641e+008	-2.24441744195103e-002,-2.55872433298445e-003
2.57039578276755e+008	-2.23739644071095e-002,-2.51011453117593e-003
2.57632115700126e+008	-2.23039046585603e-002,-2.46177638766960e-003
2.58226019063328e+008	-2.22339952096790e-002,-2.41370897121794e-003
2.58821291515177e+008	-2.21642360951694e-002,-2.36591135144271e-003
2.59417936211749e+008	-2.20946273486111e-002,-2.31838259883912e-003
2.60015956316395e+008	-2.20251690024500e-002,-2.27112178478047e-003
2.60615354999757e+008	-2.19558610879869e-002,-2.22412798151999e-003
2.61216135439787e+008	-2.18867036353671e-002,-2.17740026219769e-003
2.61818300821765e+008	-2.18176966735701e-002,-2.13093770084216e-003
2.62421854338310e+008	-2.17488402292664e-002,-2.08473937090424e-003
2.63026799189404e+008	-2.16801343324768e-002,-2.03880435262027e-003
2.63633138582403e+008	-2.16115790052205e-002,-1.99313171829895e-003
2.64240875732060e+008	-2.15431742728498e-002,-1.94772054704292e-003
2.64850013860535e+008	-2.14749201583656e-002,-1.90256991739638e-003
2.65460556197418e+008	-2.14068166835455e-002,-1.85767890881963e-003
2.66072505979745e+008	-2.13388638689329e-002,-1.81304660169623e-003
2.66685866452012e+008	-2.12710617338271e-002,-1.76867207733662e-003
2.67300640866195e+008	-2.12034102962758e-002,-1.72455441798373e-003
2.67916832481766e+008	-2.11359095730643e-002,-1.68069270681931e-003
2.68534444565714e+008	-2.10685595797084e-002,-1.63708602796813e-003
2.69153480392554e+008	-2.10013603304444e-002,-1.59373346650395e-003
2.69773943244354e+008	-2.09343118382211e-002,-1.55063410845533e-003
2.70395836410746e+008	-2.08674141146909e-002,-1.50778704081241e-003
2.71019163188946e+008	-2.08006671702025e-002,-1.46519135153027e-003
2.71643926883769e+008	-2.07340710137910e-002,-1.42284612953762e-003
2.72270130807652e+008	-2.06676256531713e-002,-1.38075046474101e-003
2.72897778280665e+008	-2.06013310947299e-002,-1.33890344803256e-003
2.73526872630531e+008	-2.05351873435163e-002,-1.29730417129435e-003
2.74157417192648e+008	-2.04691944032368e-002,-1.25595172740666e-003
2.74789415310099e+008	-2.04033522762458e-002,-1.21484521025315e-003
2.75422870333676e+008	-2.03376609635385e-002,-1.17398371472767e-003
2.76057785621893e+008	-2.02721204647446e-002,-1.13336633674169e-003
2.76694164541010e+008	-2.02067307781203e-002,-1.09299217322978e-003
2.77332010465042e+008	-2.01414919005416e-002,-1.05286032215699e-003
2.77971326775787e+008	-2.00764038264009e-002,-1.01296988129365e-003
2.78612116862835e+008	-2.00114665530849e-002,-9.73319954382599e-004
2.79254384123591e+008	-1.99466800689044e-002,-9.33909637611731e-004
2.79898131963293e+008	-1.98820443695256e-002,-8.94738038010960e-004
2.80543363795028e+008	-1.98175594415453e-002,-8.55804255160451e-004
2.81190083039750e+008	-1.97532252745136e-002,-8.17107394568096e-004
2.81838293126301e+008	-1.96890418554634e-002,-7.78646561608557e-004
2.82487997491426e+008	-1.96250091699966e-002,-7.40420862743189e-004
2.83139199579793e+008	-1.95611272022791e-002,-7.02429405528740e-004
2.83791902844011e+008	-1.94973959350346e-002,-6.64671298623639e-004
2.84446110744646e+008	-1.94338153495400e-002,-6.27145651796665e-004
2.85101826750245e+008	-1.93703854256189e-002,-5.89851575933175e-004
2.85759054337349e+008	-1.93071061416383e-002,-5.52788183044248e-004
2.86417796990512e+008	-1.92439774745016e-002,-5.15954586273213e-004
2.87078058202322e+008	-1.91809993996458e-002,-4.79349899904514e-004
2.87739841473420e+008	-1.91181718910347e-002,-4.42973239369875e-004
2.88403150312513e+008	-1.90554949211564e-002,-4.06823721258391e-004
2.89067988236400e+008	-1.89929684610172e-002,-3.70900463322274e-004
2.89734358769984e+008	-1.89305924790764e-002,-3.35202583408296e-004
2.90402265446296e+008	-1.88683669454917e-002,-2.99729203784864e-004
2.91071711806512e+008	-1.88062918267946e-002,-2.64479445719754e-004
2.91742701399967e+008	-1.87443670848534e-002,-2.29452428517475e-004
2.92415237784184e+008	-1.86825926874338e-002,-1.94647280100861e-004
2.93089324524882e+008	-1.86209685934047e-002,-1.60063122214715e-004
2.93764965196003e+008	-1.85594947643483e-002,-1.25699082038497e-004
2.94442163379725e+008	-1.84981711592807e-002,-9.15542869267582e-005
2.95120922666487e+008	-1.84369977357027e-002,-5.76278654712167e-005
2.95801246655003e+008	-1.83759744495980e-002,-2.39189475089010e-005
2.96483138952282e+008	-1.83151012554299e-002,9.57333586979464e-006
2.97166603173650e+008	-1.82543781061382e-002,4.28498523120851e-005
2.97851642942766e+008	-1.81938049531372e-002,7.59114681953333e-005
2.98538261891643e+008	-1.81333817463127e-002,1.08759048618072e-004
2.99226463660666e+008	-1.80731084340204e-002,1.41393457391622e-004
2.99916251898611e+008	-1.80129849620541e-002,1.73815557991916e-004
3.00607630262669e+008	-1.79530112787877e-002,2.06026208750852e-004
3.01300602418458e+008	-1.78931873238619e-002,2.38026273393289e-004
3.01995172040047e+008	-1.78335130425683e-002,2.69816607640249e-004
3.02691342809975e+008	-1.77739883745531e-002,3.01398069693666e-004
3.03389118419271e+008	-1.77146132599634e-002,3.32771514542082e-004
3.04088502567472e+008	-1.76553876343505e-002,3.63937798604027e-004
3.04789498962642e+008	-1.75963114347769e-002,3.94897774159623e-004
3.05492111321395e+008	-1.75373845957401e-002,4.25652293055603e-004
3.06196343368911e+008	-1.74786070501908e-002,4.56202205767230e-004
3.06902198838958e+008	-1.74199787295331e-002,4.86548361389080e-004
3.07609681473913e+008	-1.73614995636226e-002,5.16691607626744e-004
3.08318795024777e+008	-1.73031694807661e-002,5.46632790788660e-004
3.09029543251201e+008	-1.72449884077215e-002,5.76372755776749e-004
3.09741929921499e+008	-1.71869562696972e-002,6.05912346078827e-004
3.10455958812676e+008	-1.71290729903519e-002,6.35252403759300e-004
