Freq.	V(vout)/(I(Itest)-I(RL))
2.66685866452070e+003	1.10457787302154e+000,-1.88858926189153e+000
2.67300640866253e+003	1.10236772364149e+000,-1.88483012606629e+000
2.67916832481825e+003	1.10016638852546e+000,-1.88107593333377e+000
2.68534444565773e+003	1.09797383824755e+000,-1.87732669398568e+000
2.69153480392613e+003	1.09579004343564e+000,-1.87358241817606e+000
2.69773943244413e+003	1.09361497477731e+000,-1.86984311591895e+000
2.70395836410806e+003	1.09144860299366e+000,-1.86610879710410e+000
2.71019163189005e+003	1.08929089886268e+000,-1.86237947148518e+000
2.71643926883829e+003	1.08714183321650e+000,-1.85865514868087e+000
2.72270130807712e+003	1.08500137693424e+000,-1.85493583818107e+000
2.72897778280725e+003	1.08286950093988e+000,-1.85122154934928e+000
2.73526872630592e+003	1.08074617622270e+000,-1.84751229141036e+000
2.74157417192708e+003	1.07863137381157e+000,-1.84380807346729e+000
2.74789415310160e+003	1.07652506479104e+000,-1.84010890449282e+000
2.75422870333736e+003	1.07442722030067e+000,-1.83641479333009e+000
2.76057785621954e+003	1.07233781153033e+000,-1.83272574869690e+000
2.76694164541071e+003	1.07025680972139e+000,-1.82904177918495e+000
2.77332010465103e+003	1.06818418617410e+000,-1.82536289325823e+000
2.77971326775848e+003	1.06611991223417e+000,-1.82168909925960e+000
2.78612116862896e+003	1.06406395930957e+000,-1.81802040540313e+000
2.79254384123652e+003	1.06201629885698e+000,-1.81435681978255e+000
2.79898131963355e+003	1.05997690239115e+000,-1.81069835036682e+000
2.80543363795090e+003	1.05794574147816e+000,-1.80704500500454e+000
2.81190083039812e+003	1.05592278774170e+000,-1.80339679142176e+000
2.81838293126363e+003	1.05390801286219e+000,-1.79975371722236e+000
2.82487997491488e+003	1.05190138857326e+000,-1.79611578989194e+000
2.83139199579855e+003	1.04990288666296e+000,-1.79248301679763e+000
2.83791902844073e+003	1.04791247898477e+000,-1.78885540518225e+000
2.84446110744709e+003	1.04593013743587e+000,-1.78523296217804e+000
2.85101826750308e+003	1.04395583398016e+000,-1.78161569479410e+000
2.85759054337411e+003	1.04198954063412e+000,-1.77800360992525e+000
2.86417796990574e+003	1.04003122947523e+000,-1.77439671434847e+000
2.87078058202385e+003	1.03808087262956e+000,-1.77079501472990e+000
2.87739841473483e+003	1.03613844229625e+000,-1.76719851761274e+000
2.88403150312576e+003	1.03420391071636e+000,-1.76360722943487e+000
2.89067988236463e+003	1.03227725020766e+000,-1.76002115651069e+000
2.89734358770048e+003	1.03035843312126e+000,-1.75644030505607e+000
2.90402265446360e+003	1.02844743189440e+000,-1.75286468115899e+000
2.91071711806575e+003	1.02654421900517e+000,-1.74929429080638e+000
2.91742701400031e+003	1.02464876699762e+000,-1.74572913987092e+000
2.92415237784248e+003	1.02276104847383e+000,-1.74216923411546e+000
2.93089324524946e+003	1.02088103609773e+000,-1.73861457919256e+000
2.93764965196067e+003	1.01900870259127e+000,-1.73506518064675e+000
2.94442163379790e+003	1.01714402073484e+000,-1.73152104391553e+000
2.95120922666552e+003	1.01528696337246e+000,-1.72798217432663e+000
2.95801246655068e+003	1.01343750341221e+000,-1.72444857709957e+000
2.96483138952347e+003	1.01159561381028e+000,-1.72092025735366e+000
2.97166603173716e+003	1.00976126759975e+000,-1.71739722009481e+000
2.97851642942832e+003	1.00793443786046e+000,-1.71387947023059e+000
2.98538261891709e+003	1.00611509774579e+000,-1.71036701255905e+000
2.99226463660731e+003	1.00430322046260e+000,-1.70685985177779e+000
2.99916251898677e+003	1.00249877927781e+000,-1.70335799248250e+000
3.00607630262735e+003	1.00070174753511e+000,-1.69986143915822e+000
3.01300602418524e+003	9.98912098620515e-001,-1.69637019619922e+000
3.01995172040113e+003	9.97129805991693e-001,-1.69288426789304e+000
3.02691342810042e+003	9.95354843172128e-001,-1.68940365842503e+000
3.03389118419338e+003	9.93587183743112e-001,-1.68592837188286e+000
3.04088502567539e+003	9.91826801345391e-001,-1.68245841225690e+000
3.04789498962709e+003	9.90073669693052e-001,-1.67899378343316e+000
3.05492111321462e+003	9.88327762552112e-001,-1.67553448920502e+000
3.06196343368978e+003	9.86589053756701e-001,-1.67208053326629e+000
3.06902198839026e+003	9.84857517208032e-001,-1.66863191921167e+000
3.07609681473981e+003	9.83133126860910e-001,-1.66518865054486e+000
3.08318795024845e+003	9.81415856742786e-001,-1.66175073066873e+000
3.09029543251268e+003	9.79705680945284e-001,-1.65831816289153e+000
3.09741929921567e+003	9.78002573613855e-001,-1.65489095043193e+000
3.10455958812744e+003	9.76306508963555e-001,-1.65146909641182e+000
3.11171633710510e+003	9.74617461276955e-001,-1.64805260385756e+000
3.11888958409302e+003	9.72935404898289e-001,-1.64464147570562e+000
3.12607936712304e+003	9.71260314233597e-001,-1.64123571480013e+000
3.13328572431467e+003	9.69592163759449e-001,-1.63783532389161e+000
3.14050869387529e+003	9.67930928009305e-001,-1.63444030564339e+000
3.14774831410039e+003	9.66276581583069e-001,-1.63105066262747e+000
3.15500462337370e+003	9.64629099150378e-001,-1.62766639732369e+000
3.16227766016745e+003	9.62988455442548e-001,-1.62428751212469e+000
3.16956746304256e+003	9.61354625253769e-001,-1.62091400933521e+000
3.17687407064884e+003	9.59727583446362e-001,-1.61754589117089e+000
3.18419752172519e+003	9.58107304944423e-001,-1.61418315976157e+000
3.19153785509982e+003	9.56493764744468e-001,-1.61082581714660e+000
3.19889510969046e+003	9.54886937896209e-001,-1.60747386528543e+000
3.20626932450452e+003	9.53286799526750e-001,-1.60412730604567e+000
3.21366053863937e+003	9.51693324820694e-001,-1.60078614121407e+000
3.22106879128249e+003	9.50106489031832e-001,-1.59745037249097e+000
3.22849412171168e+003	9.48526267479430e-001,-1.59412000149307e+000
3.23593656929533e+003	9.46952635547256e-001,-1.59079502975377e+000
3.24339617349254e+003	9.45385568682303e-001,-1.58747545872562e+000
3.25087297385338e+003	9.43825042405518e-001,-1.58416128977461e+000
3.25836701001913e+003	9.42271032296756e-001,-1.58085252418850e+000
3.26587832172239e+003	9.40723513997941e-001,-1.57754916317575e+000
3.27340694878742e+003	9.39182463227869e-001,-1.57425120785949e+000
3.28095293113022e+003	9.37647855762222e-001,-1.57095865928643e+000
3.28851630875886e+003	9.36119667451661e-001,-1.56767151842043e+000
3.29609712177360e+003	9.34597874199035e-001,-1.56438978615247e+000
3.30369541036717e+003	9.33082451990736e-001,-1.56111346328746e+000
3.31131121482493e+003	9.31573376863472e-001,-1.55784255055959e+000
3.31894457552512e+003	9.30070624931764e-001,-1.55457704862054e+000
3.32659553293906e+003	9.28574172367066e-001,-1.55131695804996e+000
3.33426412763136e+003	9.27083995416413e-001,-1.54806227934642e+000
3.34195040026015e+003	9.25600070386693e-001,-1.54481301293619e+000
3.34965439157729e+003	9.24122373650970e-001,-1.54156915917070e+000
3.35737614242855e+003	9.22650881652767e-001,-1.53833071832440e+000
3.36511569375391e+003	9.21185570898439e-001,-1.53509769060021e+000
3.37287308658769e+003	9.19726417964498e-001,-1.53187007612500e+000
3.38064836205882e+003	9.18273399486602e-001,-1.52864787495617e+000
3.38844156139102e+003	9.16826492177137e-001,-1.52543108707445e+000
3.39625272590308e+003	9.15385672805674e-001,-1.52221971239238e+000
3.40408189700900e+003	9.13950918214741e-001,-1.51901375074816e+000
3.41192911621828e+003	9.12522205311086e-001,-1.51581320191052e+000
3.41979442513608e+003	9.11099511064776e-001,-1.51261806557879e+000
3.42767786546349e+003	9.09682812517145e-001,-1.50942834138043e+000
3.43557947899773e+003	9.08272086775550e-001,-1.50624402887363e+000
3.44349930763236e+003	9.06867311010755e-001,-1.50306512754942e+000
3.45143739335754e+003	9.05468462459093e-001,-1.49989163683081e+000
3.45939377826019e+003	9.04075518430683e-001,-1.49672355606950e+000
3.46736850452429e+003	9.02688456293477e-001,-1.49356088455373e+000
3.47536161443103e+003	9.01307253490045e-001,-1.49040362150144e+000
3.48337315035908e+003	8.99931887521788e-001,-1.48725176606722e+000
3.49140315478483e+003	8.98562335960931e-001,-1.48410531733849e+000
3.49945167028253e+003	8.97198576443537e-001,-1.48096427433772e+000
3.50751873952464e+003	8.95840586677977e-001,-1.47782863602050e+000
3.51560440528194e+003	8.94488344429139e-001,-1.47469840128218e+000
3.52370871042383e+003	8.93141827540426e-001,-1.47157356894863e+000
3.53183169791852e+003	8.91801013911235e-001,-1.46845413778716e+000
3.53997341083330e+003	8.90465881511555e-001,-1.46534010650006e+000
3.54813389233470e+003	8.89136408378036e-001,-1.46223147372706e+000
3.55631318568880e+003	8.87812572611761e-001,-1.45912823804705e+000
3.56451133426138e+003	8.86494352381957e-001,-1.45603039797569e+000
3.57272838151823e+003	8.85181725925784e-001,-1.45293795196762e+000
3.58096437102530e+003	8.83874671539785e-001,-1.44985089841980e+000
3.58921934644899e+003	8.82573167595161e-001,-1.44676923566491e+000
3.59749335155635e+003	8.81277192525240e-001,-1.44369296197816e+000
3.60578643021535e+003	8.79986724824469e-001,-1.44062207557764e+000
3.61409862639506e+003	8.78701743063470e-001,-1.43755657461803e+000
3.62242998416591e+003	8.77422225872323e-001,-1.43449645719895e+000
3.63078054769993e+003	8.76148151946363e-001,-1.43144172136226e+000
3.63915036127099e+003	8.74879500050047e-001,-1.42839236509128e+000
3.64753946925499e+003	8.73616249012390e-001,-1.42534838631265e+000
3.65594791613016e+003	8.72358377728942e-001,-1.42230978289674e+000
3.66437574647724e+003	8.71105865162545e-001,-1.41927655265653e+000
3.67282300497975e+003	8.69858690334266e-001,-1.41624869335330e+000
3.68128973642422e+003	8.68616832341593e-001,-1.41322620268836e+000
3.68977598570040e+003	8.67380270338374e-001,-1.41020907831216e+000
3.69828179780156e+003	8.66148983549617e-001,-1.40719731781868e+000
3.70680721782466e+003	8.64922951265227e-001,-1.40419091874844e+000
3.71535229097062e+003	8.63702152835909e-001,-1.40118987858996e+000
3.72391706254458e+003	8.62486567683396e-001,-1.39819419477744e+000
3.73250157795609e+003	8.61276175293828e-001,-1.39520386469159e+000
3.74110588271942e+003	8.60070955215063e-001,-1.39221888566394e+000
3.74973002245372e+003	8.58870887064476e-001,-1.38923925497160e+000
3.75837404288332e+003	8.57675950521492e-001,-1.38626496984173e+000
3.76703798983796e+003	8.56486125331264e-001,-1.38329602745100e+000
3.77572190925303e+003	8.55301391301465e-001,-1.38033242492627e+000
3.78442584716980e+003	8.54121728313401e-001,-1.37737415934066e+000
3.79314984973569e+003	8.52947116303926e-001,-1.37442122772191e+000
3.80189396320448e+003	8.51777535278042e-001,-1.37147362704684e+000
3.81065823393659e+003	8.50612965305504e-001,-1.36853135424393e+000
3.81944270839933e+003	8.49453386519400e-001,-1.36559440619342e+000
3.82824743316708e+003	8.48298779119141e-001,-1.36266277972724e+000
3.83707245492164e+003	8.47149123370107e-001,-1.35973647162876e+000
3.84591782045239e+003	8.46004399594436e-001,-1.35681547863788e+000
3.85478357665657e+003	8.44864588189623e-001,-1.35389979744261e+000
3.86366977053954e+003	8.43729669607923e-001,-1.35098942468891e+000
3.87257644921501e+003	8.42599624371133e-001,-1.34808435697460e+000
3.88150365990532e+003	8.41474433064190e-001,-1.34518459085201e+000
3.89045144994164e+003	8.40354076332580e-001,-1.34229012283029e+000
3.89941986676427e+003	8.39238534889433e-001,-1.33940094937161e+000
3.90840895792285e+003	8.38127789511576e-001,-1.33651706689403e+000
3.91741877107666e+003	8.37021821034261e-001,-1.33363847177408e+000
3.92644935399482e+003	8.35920610364441e-001,-1.33076516034106e+000
3.93550075455660e+003	8.34824138469876e-001,-1.32789712888212e+000
3.94457302075160e+003	8.33732386375147e-001,-1.32503437364446e+000
3.95366620068010e+003	8.32645335176544e-001,-1.32217689082924e+000
3.96278034255321e+003	8.31562966029378e-001,-1.31932467659750e+000
3.97191549469321e+003	8.30485260154303e-001,-1.31647772706711e+000
3.98107170553378e+003	8.29412198832331e-001,-1.31363603831618e+000
3.99024902362023e+003	8.28343763409641e-001,-1.31079960638083e+000
3.99944749760978e+003	8.27279935294086e-001,-1.30796842725691e+000
4.00866717627183e+003	8.26220695954788e-001,-1.30514249690069e+000
4.01790810848820e+003	8.25166026928097e-001,-1.30232181122673e+000
4.02717034325338e+003	8.24115909808507e-001,-1.29950636611168e+000
4.03645392967484e+003	8.23070326253591e-001,-1.29669615739318e+000
4.04575891697321e+003	8.22029257984555e-001,-1.29389118086887e+000
4.05508535448262e+003	8.20992686786592e-001,-1.29109143229778e+000
4.06443329165091e+003	8.19960594499249e-001,-1.28829690740375e+000
4.07380277803990e+003	8.18932963036019e-001,-1.28550760186803e+000
4.08319386332570e+003	8.17909774360156e-001,-1.28272351133969e+000
4.09260659729888e+003	8.16891010504675e-001,-1.27994463142703e+000
4.10204102986484e+003	8.15876653560191e-001,-1.27717095770360e+000
4.11149721104399e+003	8.14866685683887e-001,-1.27440248570434e+000
4.12097519097206e+003	8.13861089086573e-001,-1.27163921093175e+000
4.13047501990037e+003	8.12859846046668e-001,-1.26888112884973e+000
4.13999674819606e+003	8.11862938901930e-001,-1.26612823488784e+000
4.14954042634238e+003	8.10870350051191e-001,-1.26338052444038e+000
4.15910610493897e+003	8.09882061951982e-001,-1.26063799286809e+000
4.16869383470210e+003	8.08898057129202e-001,-1.25790063549503e+000
4.17830366646496e+003	8.07918318161509e-001,-1.25516844761358e+000
4.18793565117792e+003	8.06942827689555e-001,-1.25244142448202e+000
4.19758983990881e+003	8.05971568416576e-001,-1.24971956132449e+000
4.20726628384318e+003	8.05004523107034e-001,-1.24700285333212e+000
4.21696503428455e+003	8.04041674581599e-001,-1.24429129566453e+000
4.22668614265476e+003	8.03083005726783e-001,-1.24158488344672e+000
4.23642966049414e+003	8.02128499482783e-001,-1.23888361177455e+000
4.24619563946185e+003	8.01178138852309e-001,-1.23618747571065e+000
4.25598413133615e+003	8.00231906899691e-001,-1.23349647028553e+000
4.26579518801464e+003	7.99289786749965e-001,-1.23081059049860e+000
4.27562886151457e+003	7.98351761581701e-001,-1.22812983132056e+000
4.28548520397310e+003	7.97417814637424e-001,-1.22545418768969e+000
4.29536426764758e+003	7.96487929216545e-001,-1.22278365451522e+000
4.30526610491581e+003	7.95562088681823e-001,-1.22011822667497e+000
4.31519076827635e+003	7.94640276450416e-001,-1.21745789901869e+000
4.32513831034878e+003	7.93722476000934e-001,-1.21480266636621e+000
4.33510878387398e+003	7.92808670871670e-001,-1.21215252350793e+000
4.34510224171440e+003	7.91898844654371e-001,-1.20950746520722e+000
4.35511873685437e+003	7.90992981006375e-001,-1.20686748619716e+000
4.36515832240034e+003	7.90091063636980e-001,-1.20423258118435e+000
4.37522105158120e+003	7.89193076319804e-001,-1.20160274484596e+000
4.38530697774853e+003	7.88299002881555e-001,-1.19897797183343e+000
4.39541615437692e+003	7.87408827209966e-001,-1.19635825676963e+000
4.40554863506420e+003	7.86522533248681e-001,-1.19374359425128e+000
4.41570447353179e+003	7.85640105001145e-001,-1.19113397884801e+000
4.42588372362493e+003	7.84761526527027e-001,-1.18852940510360e+000
4.43608643931298e+003	7.83886781944088e-001,-1.18592986753522e+000
4.44631267468974e+003	7.83015855426503e-001,-1.18333536063484e+000
4.45656248397368e+003	7.82148731207553e-001,-1.18074587886805e+000
4.46683592150828e+003	7.81285393575451e-001,-1.17816141667665e+000
4.47713304176227e+003	7.80425826875145e-001,-1.17558196847657e+000
4.48745389932996e+003	7.79570015512762e-001,-1.17300752865845e+000
4.49779854893152e+003	7.78717943943902e-001,-1.17043809159040e+000
4.50816704541324e+003	7.77869596689171e-001,-1.16787365161390e+000
4.51855944374786e+003	7.77024958318731e-001,-1.16531420304878e+000
4.52897579903484e+003	7.76184013461297e-001,-1.16275974019052e+000
4.53941616650066e+003	7.75346746803248e-001,-1.16021025731078e+000
4.54988060149911e+003	7.74513143084994e-001,-1.15766574865886e+000
4.56036915951158e+003	7.73683187102329e-001,-1.15512620846136e+000
4.57088189614737e+003	7.72856863709645e-001,-1.15259163092123e+000
4.58141886714395e+003	7.72034157815083e-001,-1.15006201022040e+000
4.59198012836729e+003	7.71215054381649e-001,-1.14753734051826e+000
4.60256573581216e+003	7.70399538429085e-001,-1.14501761595240e+000
4.61317574560239e+003	7.69587595030995e-001,-1.14250283063916e+000
4.62381021399120e+003	7.68779209317743e-001,-1.13999297867325e+000
4.63446919736147e+003	7.67974366472469e-001,-1.13748805412879e+000
4.64515275222608e+003	7.67173051734399e-001,-1.13498805105915e+000
4.65586093522818e+003	7.66375250397651e-001,-1.13249296349664e+000
4.66659380314147e+003	7.65580947812055e-001,-1.13000278545323e+000
4.67735141287056e+003	7.64790129376296e-001,-1.12751751092269e+000
4.68813382145123e+003	7.64002780550136e-001,-1.12503713387666e+000
4.69894108605073e+003	7.63218886841468e-001,-1.12256164826926e+000
4.70977326396810e+003	7.62438433818973e-001,-1.12009104803303e+000
4.72063041263447e+003	7.61661407098619e-001,-1.11762532708350e+000
4.73151258961337e+003	7.60887792352359e-001,-1.11516447931704e+000
4.74241985260100e+003	7.60117575306811e-001,-1.11270849861072e+000
4.75335225942661e+003	7.59350741740413e-001,-1.11025737882376e+000
4.76430986805271e+003	7.58587277486706e-001,-1.10781111379699e+000
4.77529273657545e+003	7.57827168429576e-001,-1.10536969735384e+000
4.78630092322493e+003	7.57070400508365e-001,-1.10293312329962e+000
4.79733448636543e+003	7.56316959713435e-001,-1.10050138542273e+000
4.80839348449582e+003	7.55566832087476e-001,-1.09807447749423e+000
4.81947797624981e+003	7.54820003730174e-001,-1.09565239326726e+000
4.83058802039626e+003	7.54076460787528e-001,-1.09323512647966e+000
4.84172367583952e+003	7.53336189460698e-001,-1.09082267085230e+000
4.85288500161973e+003	7.52599176003355e-001,-1.08841502008924e+000
